submitter_id.samples,mir_vae_1,mir_vae_2,mir_vae_3,mir_vae_4,mir_vae_5,mir_vae_6,mir_vae_7,mir_vae_8,mir_vae_9,mir_vae_10,mir_vae_11,mir_vae_12,mir_vae_13,mir_vae_14,mir_vae_15,mir_vae_16,mir_vae_17,mir_vae_18,mir_vae_19,mir_vae_20,mir_vae_21,mir_vae_22,mir_vae_23,mir_vae_24,mir_vae_25,mir_vae_26,mir_vae_27,mir_vae_28,mir_vae_29,mir_vae_30,mir_vae_31,mir_vae_32,label_mir
TCGA-GM-A2DB-01,0.38781914,2.066132,0.8870908,1.562408,-0.1722796,1.2374865,0.8629159,1.4100941,0.76086164,-1.5851887,-0.11475953,-1.4802939,0.32795906,-1.3205314,-2.2937841,-1.7551311,-1.8332622,-0.52793455,-1.5023816,0.086668186,-0.25597844,0.32640845,-0.055856824,-0.5362071,0.661958,-0.07875466,0.7311196,0.95978516,-0.3190098,0.2973681,-0.051701307,0.13905263,0
TCGA-GM-A2DC-01,-0.5415799,1.4983776,-1.4825902,1.7556559,-1.6736184,-0.82230574,-0.29732832,-1.4281195,0.3065337,1.4955091,-0.22517252,-1.0708619,-0.7966063,-0.14053562,-0.4671389,-0.19191189,-1.1480981,0.25415114,2.0520248,-0.78357565,0.50056845,-0.6321307,-0.42627832,0.49544606,-1.2098398,0.6330074,-1.5729375,1.2279798,1.1427826,0.82846177,-0.36881766,-0.67440486,0
TCGA-GM-A2DD-01,1.3640577,0.31744707,-0.8259654,0.89424574,0.30769768,0.22239658,-0.13548695,-0.9775918,-0.5682526,0.96009046,-0.72739506,0.74340343,1.4725014,-0.31294584,-1.6900338,1.0630991,-1.5719328,0.51618683,-1.4439292,-1.3506528,0.043351695,-1.2262421,0.31827432,-1.2683291,-0.46625534,-0.4560494,0.99472576,-0.21770039,1.0586832,0.6656065,-1.2582518,1.0257254,0
TCGA-GM-A2DF-01,-1.0707353,0.95436156,2.4868693,1.9466277,1.0452394,0.47978854,-0.13257584,-0.7149464,0.36468324,2.3188295,0.52994007,-1.0320808,-1.3219295,-2.2182899,-0.7601188,0.1984485,-1.619993,-0.84337676,1.076416,1.5506983,0.9426683,-1.5504475,0.4681215,0.9742071,0.51799697,-1.1285572,-0.82028586,-0.36059102,0.14018151,0.27055138,-0.6144592,1.7214233,0
TCGA-GM-A2DH-01,1.4286419,0.7165805,-0.3146382,-2.0072308,0.00031144382,-1.0772966,1.4762099,-1.0725809,-1.5965122,-1.939559,0.50656664,-1.409162,0.20769607,0.388401,-0.9505743,0.36564487,-0.8066856,0.94775414,0.73568326,-1.0034637,-2.0995524,-2.1678715,0.35069993,0.62183625,0.027053034,0.69821376,1.3836826,0.15519263,-0.94567424,-0.4134579,0.9548236,1.147617,0
TCGA-GM-A2DI-01,-0.64369,-1.0678921,0.7252685,0.12597337,1.0392293,-0.47189462,0.8487638,-0.24562478,-0.23844531,1.6370677,-1.561385,1.4297565,-0.56784284,-1.1142529,0.523241,-2.906427,0.83525133,0.5308312,-0.1588373,-1.7303302,-0.26382294,0.033129293,0.22852494,0.8765916,-1.4823724,0.7873424,-0.18205231,-0.8390151,-1.1265959,0.9905286,0.4525075,-0.1355482,0
TCGA-GM-A2DK-01,0.9702303,0.183589,0.9074776,1.8845966,1.4032407,0.72576594,0.06845458,-0.8775961,-1.9541996,0.24987718,-0.50417763,0.13041335,0.49763364,0.8878418,1.6501116,-0.32022914,1.5371916,-0.06907319,-0.7569165,-1.6866369,1.4253871,0.35048482,-0.4516384,-1.043754,0.6579088,0.41746467,-0.04255133,1.3272552,0.4912331,1.178518,-0.5431759,-0.51487017,0
TCGA-GM-A2DL-01,0.95461935,-0.2322226,0.48753664,-0.35282484,-0.2936124,0.5388541,0.25262666,-0.91218626,-1.3618777,-0.6290275,-0.3567827,-0.014436633,1.5078866,1.6739181,-0.009185342,-1.178779,0.61623013,0.108801566,-1.4441544,0.109610155,-1.0850397,-0.3855316,-1.2488861,-1.5694662,-0.743024,0.7914585,1.216432,-1.848302,-0.11804624,0.81485385,0.6179569,-0.03218396,0
TCGA-GM-A2DM-01,0.08785311,2.4985478,-1.2241302,-0.22791846,-1.4992671,-0.27713227,-0.47970563,-0.32005504,1.1446602,-0.55015093,0.7037939,0.44171426,-0.9205335,-0.5234096,-0.17898677,-0.3110834,-0.8861782,0.3879218,-0.5521322,0.9670376,-1.9299687,-0.30050507,-0.7721029,0.12148731,0.8882472,-0.8712226,0.012192938,-1.6190692,1.212565,-0.95727575,-1.0356501,0.31877723,0
TCGA-GM-A2DN-01,-0.6042904,0.5921938,0.30820504,0.589756,-0.4360497,0.8483359,1.0059342,-0.056262303,-0.21974832,-1.1260432,-0.16139966,-0.050782897,-0.9559987,0.64648813,0.7430492,0.68373054,1.3604637,-1.5242777,1.2376283,0.25070277,-1.3680221,-0.55305845,1.2689716,1.4211942,0.6881966,0.4446847,-0.29022786,-1.6020664,-1.0742195,-0.11661545,1.1618562,2.1724577,0
TCGA-GM-A2DO-01,2.3133616,-0.9106988,-0.80239177,-0.31060672,-0.010465309,-0.63904375,-1.3998735,-0.2295826,-0.5737924,-0.35318732,0.14218818,-0.6766455,-0.24344394,2.1513534,0.74082595,-0.24596438,-0.5684003,1.1425904,-0.81754816,0.35667765,-0.5559966,-1.6543174,0.96428895,0.7681028,-1.5383229,-1.2137345,-0.23396283,-0.2367114,-1.5372429,-1.257584,-2.2473073,2.0988839,0
TCGA-GM-A3NW-01,0.2950407,1.4743241,0.99373287,1.0890931,-0.830238,-0.65468866,-1.6918935,0.23876287,-1.1540358,0.8472431,-0.71635234,0.87546825,1.3613997,-0.19557536,-0.25520954,0.7306078,-0.597253,0.42768884,-0.16271028,-0.605358,0.45070362,0.27158153,0.3682229,0.6228231,-1.8609024,-1.0817977,1.1464733,1.9351604,1.3961927,-0.09100234,-0.34896263,-0.010750236,0
TCGA-GM-A3NY-01,0.18791056,-0.9901206,-0.3714688,-1.1576351,0.3920312,-0.19472073,-0.7368645,0.10509324,0.99209857,1.2049348,-0.028737316,0.40605223,-1.7611655,1.073097,-1.3177283,0.64280593,-1.5364976,0.375228,0.5112417,-0.41726646,-2.2394764,-0.08179448,1.467967,0.80029684,-0.6779689,0.8243506,1.6153977,-0.42376858,-0.008713059,1.9612801,-0.43101555,0.020234087,1
TCGA-GM-A3XG-01,0.31880823,0.70504713,-1.8892337,0.7700328,-0.12432343,1.28092,-0.8735227,-0.0318462,-1.4183118,-1.2430444,-0.6714587,-0.35548,0.8236865,0.42742077,0.38450712,-0.06496344,-0.27856043,1.5962241,0.5513453,-0.21874422,-2.2889786,-1.3196952,-0.60685104,-1.190545,-0.087864354,2.1085455,-0.38967884,0.7932449,-0.19752148,-0.0008832887,-2.1988382,0.20243293,1
TCGA-GM-A3XL-01,-0.4217227,1.2095587,-0.3073824,-1.7842914,0.49703684,0.18822135,0.11545838,0.16554704,1.5889283,0.029928079,-0.36206242,1.6604458,-2.6128402,1.0132475,-0.8933736,-0.40711907,-1.0434828,-0.88025564,0.42887777,1.3772737,0.06723441,0.75381655,-0.10697675,-0.005434583,-0.05342248,-0.16724333,1.3854158,0.7189146,0.32826436,-0.9096208,-0.5901553,0.37678817,0
TCGA-GM-A3XN-01,-0.29822767,-0.45148987,0.23837143,0.1473238,0.048690785,1.7265819,0.9693006,2.361199,-0.18770826,-1.0720974,1.7576369,0.79896235,0.91375595,-2.023904,0.70359826,0.14870578,-0.22280544,-0.18360949,-1.7204397,-0.067741,-0.404353,0.3223148,-0.36685038,-0.27648503,-0.99324226,-0.12306363,0.04002931,1.4256754,-0.20130761,-0.81517375,1.0378984,-0.9018547,0
TCGA-GM-A4E0-01,0.32168677,-4.3407145,-0.24253395,-2.2958589,-0.2960679,-0.5525586,0.1771662,-0.6346423,-0.7521192,-0.56104594,0.13406353,-0.19820939,-0.45070308,-1.4012554,-0.504105,1.3930534,0.26509553,1.0984751,-0.5268292,-0.9840741,0.8271277,-0.24695876,1.0753921,0.24391016,1.7448387,0.21490999,-0.13379519,-0.6735383,-0.27769077,0.5765689,0.8981763,-0.89774334,0
TCGA-GM-A5PV-01,2.2296875,-0.68503344,0.20699443,1.3897221,1.0677112,0.2509333,1.4352722,-0.83288914,0.35357508,-0.37370208,1.4912025,-1.2854786,1.26697,-0.1825238,0.8083327,0.7806213,0.50522196,-3.3734088,1.0809662,0.033419035,-0.7065143,0.2735621,1.2924972,-0.8459436,-0.2710059,-0.30405375,0.007497438,0.30216384,0.10375565,0.95655864,-0.3400087,-1.9482784,1
TCGA-GM-A5PX-01,0.7681325,0.024265395,0.23921028,0.81563246,0.6377843,-0.0011155378,-1.1255536,0.38878724,-0.52342963,0.35553223,-0.0448938,-1.9853951,-1.3608931,2.0454402,0.302042,0.89918405,0.24947326,0.7078238,-1.4011284,1.4616512,-1.0032129,-0.1290558,-0.28748047,-1.3778213,-0.5498817,-0.2911175,-1.6837683,-0.015451328,1.666515,1.049286,-1.4049214,-0.5041498,1
TCGA-HN-A2NL-01,0.83983713,1.1624527,0.8977781,0.14848533,0.7109621,-0.3387096,-0.6345144,-1.7068516,0.457736,-0.4994017,0.42680624,1.4253113,-0.22157115,0.65976894,-1.7555888,0.4695488,-0.12129492,-1.3181765,-0.33353987,0.87687284,-0.7797365,-0.8316467,1.1224666,-0.40070048,-0.32085297,0.9794991,-1.3343481,-1.9420112,0.9564909,-1.7764543,0.24727601,-1.8797002,1
TCGA-HN-A2OB-01,1.4508165,-1.1571857,0.71996987,-0.23064512,-2.1944044,-0.6954539,0.45313165,-0.83047765,-0.70055324,-1.0152152,-0.52100354,-0.40928733,-0.6304454,0.56404567,0.22500968,1.8488845,-1.8079301,-1.0497464,-0.24841952,0.5540009,0.021052381,-0.7512792,1.1625917,-0.76429987,-0.4759637,0.08024498,-1.9547355,1.3186479,-1.7755328,0.22278887,2.1185372,0.27185595,0
TCGA-JL-A3YW-01,0.68065375,1.6470068,-0.7675874,0.26327762,0.5313996,-0.5729695,1.4658717,1.4066372,0.3077026,1.3685566,0.42387986,-1.9415324,-0.0971361,0.8336531,-0.7320875,0.9053322,0.5207594,0.26870552,-1.3600596,1.0472194,-0.5898031,0.5723041,0.9098985,-1.1256557,0.8685362,-0.54717326,-0.18316415,-0.68542916,0.60188997,0.40140423,-1.3428129,0.42135957,1
TCGA-JL-A3YX-01,1.0294635,-1.792642,0.17600837,1.744823,-0.49625775,0.84794325,0.6003467,-0.17169157,1.5817927,-0.44572422,0.31747267,0.11561754,0.9409131,1.0041378,-0.6532405,1.1667887,0.26632664,-2.1908,0.3514466,-0.68559474,-0.2673927,0.11668156,1.1099675,-0.89196295,-1.1396413,0.26969725,-0.4101305,-0.34136963,-0.61610955,0.32033792,0.8159371,0.028241144,1
TCGA-LD-A66U-01,-2.0421817,0.08497613,-0.6745892,-0.25596142,1.1135324,-0.3679125,-1.1520343,-0.71735793,1.7281523,0.7101845,-0.89582413,1.2534194,0.68391424,0.96664417,-0.63035655,1.7927946,-0.33190063,-0.44956362,-0.9367134,-0.5536885,-0.19178778,-0.83073425,1.1378254,-0.55133855,2.0876873,1.7189018,-0.61534435,0.866833,0.4687507,2.085509,-0.94545585,-2.148147,1
TCGA-LD-A74U-01,0.6746364,0.50961053,2.7268374,-2.006518,0.46229124,1.1151254,1.4383404,-1.6306882,0.5814094,-0.2124941,1.0566686,0.49030066,-0.026907396,0.025043543,1.5634671,-0.5811482,-1.3406137,1.4232074,0.77509767,-0.5004697,-2.6355135,0.7826927,-0.0665767,-0.08994642,1.2068726,-1.0214084,-0.9440442,1.2033756,1.5721761,-0.95833373,0.08297425,0.79562837,1
TCGA-LD-A7W5-01,0.87835765,-1.1146612,-0.5867479,-0.10238359,0.75754434,-0.16102602,-0.34412554,-1.6534717,0.3767253,-1.7059811,-0.23606393,-0.46853763,1.3263301,1.1559796,-0.2350565,-1.2104812,0.42169914,-0.09370534,0.36409923,0.98352927,0.70704013,-1.2917106,-2.3427489,1.0274607,-0.33650866,-2.1118002,-0.4407736,0.27827886,-0.9670155,-1.0072279,-0.14640833,-1.4346783,1
TCGA-LD-A7W6-01,-0.10632805,-0.32181484,-0.590093,-2.2911727,1.1245674,-0.81750506,-0.1330416,2.1268044,-1.7853014,0.56072885,0.40224758,1.6391764,-0.5986731,-0.99820626,-0.96599746,0.71305156,1.9518803,-0.28092906,0.19715555,-0.82081854,-0.32446554,-1.1512403,1.4813514,0.94543684,-0.66564655,0.97862947,-0.34965447,0.85882354,-0.9782526,-0.6787432,0.9536928,-0.62018126,1
TCGA-LD-A9QF-01,0.45492426,0.24264388,-0.23057204,0.13046697,0.06888655,0.46443355,-1.349277,-0.66483766,-0.65921825,-1.0176202,0.24022852,0.3281123,-0.13532569,1.7448053,-0.53416145,0.035002235,1.6897455,-0.43392542,0.010653473,-0.054568816,0.9187129,-0.4516981,0.002173758,-0.4829445,-0.5314218,-0.9341507,-0.28105846,-0.6515486,0.8748236,-0.449942,0.3867422,0.07816652,1
TCGA-LL-A440-01,0.24974628,-0.14072455,1.043183,-1.1408542,0.95173824,0.4907516,-0.7517455,-0.69811636,-1.504892,0.30980015,-0.6383439,0.45951575,0.3294985,-0.93903446,0.63296574,-1.6883711,1.9443082,2.814923,-1.4305487,-0.13497138,-0.58437026,0.63755393,0.76683545,0.1653515,0.8942781,-1.3998964,-0.643996,-2.1706922,-1.5334309,1.829065,0.12247087,-0.6929034,1
TCGA-LL-A441-01,-1.1079232,-1.5297368,1.2945979,-0.004503361,0.0486751,-1.8027097,0.002781469,-1.1011826,-1.5709277,-0.58244276,-0.8389996,0.4236377,-1.3123729,1.3415737,-1.2213535,-0.86863244,0.66757923,0.3660967,0.21803133,1.0122758,-0.80195266,2.358199,0.20323299,-0.6670322,-1.4941719,0.90506697,-2.0494678,-0.82257605,-1.1031833,-0.2247985,-0.29345563,-0.86020035,1
TCGA-LL-A442-01,0.9355943,-0.5547572,1.2852365,1.3591655,-0.9617187,0.3299945,-0.23227364,0.10650264,-0.31486493,0.55658585,-1.6568484,-0.568076,0.6524162,-1.3070748,-0.4914385,0.12353953,-0.6719954,0.00059221406,0.2053587,0.09166429,-0.2775859,1.3600488,-1.1399534,-2.3220584,0.12784451,-0.40108222,1.1177143,1.416264,0.7291072,-0.122457206,-1.8402729,-0.54265565,1
TCGA-LL-A50Y-01,1.0334555,0.66048557,-1.4531145,-0.115121864,1.089358,-0.011079982,0.42145956,0.52861154,-0.4845654,1.8004099,1.3561485,-0.5061359,-1.7724926,-0.9747371,-0.6624967,0.9707292,0.7526214,-0.43050376,-0.14449286,0.28352532,0.4065719,-1.0599039,-0.9732321,0.5039871,-0.88856155,-0.50457966,-1.5827875,-0.40140498,-0.889981,0.41437536,-1.6014814,-0.45953515,1
TCGA-LL-A5YL-01,1.0672727,-0.7092158,0.0043996572,0.8621643,0.88389987,0.79914254,-0.37147507,-0.8039948,0.05381217,-1.0162686,-0.42982867,0.65038246,0.7836831,0.20843498,-0.12653054,-0.90623635,1.5616583,0.59815973,0.34597412,-1.0669535,-1.3897066,0.71426237,-1.0048724,0.945468,-0.08811917,-0.7289007,0.053965468,-1.5703741,-0.16989632,-0.37665686,-1.2584318,0.5402769,1
TCGA-LL-A5YM-01,-0.35704333,-0.9082261,-0.07301456,-1.0335042,1.8747408,-1.1502097,-0.28318647,0.1205631,-0.106448755,0.98898476,-0.42902574,0.21184883,0.23417066,0.4229509,0.03587641,-0.33378395,0.96592706,-0.9831943,1.4052159,1.933538,-1.2126758,0.24072422,0.41262633,0.3782212,0.38039204,0.027501743,-0.79206383,-2.313302,0.11975588,-2.4221847,-1.2195445,-1.0937796,1
TCGA-LL-A5YN-01,-0.0374538,-1.8663684,0.53165,-1.2614502,0.065502726,-0.50141126,0.76950485,0.69751143,1.1566242,-1.7132537,0.36329097,0.77775556,-1.5407611,-2.578056,0.35296687,-0.6512527,-1.2001911,-2.0472233,0.48859197,-0.0067629167,0.53536046,-0.19319566,0.13429886,0.44696182,1.742902,0.9804549,1.2777455,-0.20406991,-1.6981949,1.0601025,-0.9193667,-0.051551484,1
TCGA-LL-A5YO-01,-1.0929738,0.35366264,-1.2190241,0.12135901,1.293227,0.016984345,-1.2198167,-2.0092812,-0.63682646,0.8935437,-0.46755555,0.35655463,-0.4999185,-1.1878265,0.75434875,-0.6538681,0.81112266,-0.7402313,0.45359623,-1.2557111,-0.45021504,-0.43936083,-0.521082,-0.6988605,-0.12878457,0.9624158,-0.023555815,0.34802067,-0.47838002,-0.059091125,1.4592177,0.6639911,1
TCGA-LL-A5YP-01,-0.03871012,2.0226362,-0.43586847,0.63655066,1.3997711,1.8586841,0.581681,-0.012854645,-1.7303543,-0.3514035,0.40363035,0.15411432,1.5376811,0.8328297,-0.776955,-0.45077437,-0.083589345,0.009112408,0.119969144,-1.7043444,-1.2537719,-0.15523857,-0.2656069,2.9265258,0.9307879,-0.20511983,0.8853624,-0.07620497,-0.6985086,-0.4869093,-0.18276046,0.0510665,1
TCGA-LL-A6FP-01,-0.05081558,-0.28449968,-0.28919148,-0.85874766,1.035685,-1.4893863,1.6238285,0.39371443,-1.9233247,0.03067993,1.2073559,0.387846,-0.60909736,-0.29340985,0.058722835,1.0115926,0.9866067,0.34925765,-0.6790225,1.411579,0.9538728,-0.31314638,-0.4314155,0.85160357,-0.9150603,0.65118164,0.53781843,0.2364293,0.82818735,-1.0381608,-1.022402,-0.25310522,1
TCGA-LL-A6FQ-01,1.0508815,-1.1080394,-1.4687829,0.26560694,0.21389543,1.4399958,1.8962523,1.1002573,-0.8799263,0.51167166,-1.0902252,-0.795327,-0.6334325,1.4660538,-0.15407284,-1.9822224,2.1331797,-0.73239505,2.5571017,0.7428065,1.6102674,1.119301,-0.3714444,1.5523593,0.3699676,-0.14620808,0.31710654,0.08589129,0.71007335,-0.456162,1.4789932,0.59003353,1
