submitter_id.samples,wsi_vae_1,wsi_vae_2,wsi_vae_3,wsi_vae_4,wsi_vae_5,wsi_vae_6,wsi_vae_7,wsi_vae_8,wsi_vae_9,wsi_vae_10,wsi_vae_11,wsi_vae_12,wsi_vae_13,wsi_vae_14,wsi_vae_15,wsi_vae_16,wsi_vae_17,wsi_vae_18,wsi_vae_19,wsi_vae_20,wsi_vae_21,wsi_vae_22,wsi_vae_23,wsi_vae_24,wsi_vae_25,wsi_vae_26,wsi_vae_27,wsi_vae_28,wsi_vae_29,wsi_vae_30,wsi_vae_31,wsi_vae_32,label_wsi
TCGA-BH-A0B8-01,-0.017571718,0.6461032,-0.56541145,-1.6288619,0.28143218,-0.22725534,-0.43442953,0.13306537,-0.35673535,1.128379,0.640738,2.6036882,-0.9349349,-2.9327772,0.9026479,-0.3086631,0.040486142,0.9427143,-0.128059,0.2615832,-0.52108574,-0.6204203,0.03781017,-0.53503376,-0.48903194,-0.21075058,-1.3432382,0.9560216,1.2339112,1.7386367,-2.6411388,0.35682276,1
TCGA-BH-A0B9-01,0.09249919,1.7542524,-1.2828283,-1.1421777,-0.036799613,0.74287444,-0.7523248,-0.034822103,-0.5954054,-1.0603504,-1.155929,-1.2395104,0.16123065,0.7849032,0.3568003,0.69307,0.5263211,1.0791413,1.1256485,0.10435919,-0.07753259,1.0566963,-0.33848822,0.7653741,-0.99766505,1.001765,-0.10825819,0.70221174,1.2033285,-1.2688383,-0.48868272,1.6918389,1
TCGA-BH-A0BA-01,0.8945003,1.9229484,-0.9577646,-0.7306388,-1.1045554,0.5950309,0.34918797,0.78123784,-2.0449388,-2.1890903,0.27792397,-1.0718695,0.47164258,-0.38098565,-0.4468454,0.18427849,-0.28977573,0.5103127,-0.06356863,-1.8233503,0.1175566,0.78570384,-0.09006701,-0.36284113,0.10693593,1.4516697,-1.6536353,-0.4086618,0.41730675,1.4477376,-0.27528197,-1.2716014,1
TCGA-BH-A0BC-01,1.0208653,1.2259684,-1.5745116,0.6631646,0.03165633,0.43367258,-0.9753429,0.5127796,-1.3599657,-0.17873178,-0.780915,0.05556934,0.445992,-0.6866677,0.22134419,-0.5627676,0.83680296,-1.1570977,-0.29032403,-0.88854057,1.1063489,-0.022308785,-1.7747009,-0.12470218,0.039656438,-0.76868737,-0.7179262,-1.2212936,-0.2577498,1.6827445,2.6482844,2.0946088,1
TCGA-BH-A0BD-01,0.8825019,0.32753304,1.40512,0.32734713,-0.594204,-0.048231326,-0.6262263,0.899334,1.080904,-0.12410907,0.92090267,0.21043527,-0.9302478,-0.22634232,1.9087601,-0.21036132,1.1311759,-0.98693275,-0.70242864,-0.031219814,-0.9902546,-0.45444262,-0.6754192,-0.924533,-0.41675106,-1.1141839,0.26438335,1.2593727,1.2663442,1.3674353,0.02440911,-1.2073804,1
TCGA-BH-A0BF-01,-0.4877069,0.19505264,-2.104388,-0.052061528,0.08894349,0.425647,-0.30212712,1.682033,-0.30285177,0.414321,-1.2645985,1.5340478,-0.7506865,0.08034696,0.4793283,0.1540476,-0.061897136,-0.4945402,2.3266494,0.9523702,0.33879417,1.3610802,0.7706733,-1.9168357,0.891321,-0.12312293,-1.6361518,-0.2656232,-1.4505683,-0.40075722,-0.65694374,1.887501,1
TCGA-BH-A0BG-01,0.41625944,-1.0562509,0.94408417,1.4946091,1.7771134,-1.3568945,0.55640066,-0.33798715,-0.1779365,-0.9436349,-0.49647826,0.75074184,-1.107954,-0.5633671,0.9343682,-1.8680147,1.1438323,0.20340762,-0.34504133,-1.9923841,-1.4073546,1.806409,0.6243705,-0.52314806,1.0468353,1.5244665,-1.1409967,-0.36572587,-1.0448322,0.50330514,-0.60122585,0.42664695,0
TCGA-BH-A0BJ-01,0.6931682,0.24950694,0.3123551,-0.87928784,0.8324342,-0.4495588,1.3553729,2.0698934,-1.5354598,1.1622142,-0.9568139,1.2929375,1.0113561,1.1636263,0.17294566,0.33816767,-0.66326433,-0.013314036,-0.3731384,-0.36400688,-1.1318991,0.16972177,0.04752595,1.0225841,0.16710284,0.47645426,0.8626706,-0.116973415,2.4120934,0.15035348,-0.8130907,-2.9446738,1
TCGA-BH-A0BL-01,-0.024121149,1.8077749,0.63301027,-0.17787375,-0.6108258,-1.8024104,0.028893027,-0.50708956,2.0992055,-1.3172102,-0.8332147,0.74182415,0.24619141,-0.41520458,0.59929967,0.9087194,-0.42377213,-1.3430798,0.691745,1.6872861,-0.4549749,0.51549476,0.1226726,0.64028776,-1.0650351,-0.6960518,0.22287464,-0.3406794,1.1721586,1.8109101,1.4174916,1.9845755,0
TCGA-BH-A0BM-01,0.9156822,-0.08242028,-0.16091146,0.7345485,1.6529725,-0.9993643,0.64117926,-0.49327472,-0.24090609,-1.655635,0.2620007,-0.42506704,0.4729517,-0.41969186,-1.9056597,0.155839,-0.18804121,-1.0452274,-1.0266091,-0.44668147,-1.0182925,0.9284074,0.3625439,-0.75172365,0.8402628,0.21991669,-1.9629344,0.2935711,-1.3404032,0.509325,-1.3983684,-0.9326635,0
TCGA-BH-A0BO-01,1.24019,1.464668,0.24964215,1.1544347,-0.55090696,-0.12318068,0.07186494,0.21973386,-0.91900504,-0.55561566,0.67258406,1.1202071,-1.8722211,-0.5999756,-1.9363272,-1.0741445,0.19329102,1.0896043,0.13268977,-0.8690401,0.9961734,0.008528662,-1.6277723,-0.9825387,1.2067298,1.8852563,-0.043820336,1.0478016,0.18710546,-0.38599086,-0.3828808,-0.68789095,0
TCGA-BH-A0BP-01,0.70050555,-1.3657525,-0.04842155,-0.6730407,-0.6514853,-0.76679975,0.03308515,-0.5541507,-0.4766018,-0.082981795,-0.22755463,0.47884858,-1.1953913,0.59276396,-1.0107452,1.4882044,0.7591649,0.42671424,0.1742988,1.4552411,0.07707342,0.788999,1.9097381,0.43213886,-0.16383676,-0.3103804,0.64857423,-0.6483888,-0.7474551,0.022883622,0.015538242,-0.5915457,0
TCGA-BH-A0BQ-01,-0.006498528,0.38980818,2.3417187,-0.9826291,-0.41364333,-1.9770168,0.97022927,-1.2366232,0.9715356,-0.47912595,-1.1983427,1.1198708,1.6059767,1.3098669,0.88093776,-0.35472715,-1.7633759,1.6245332,1.3041157,-1.4699854,-0.8804161,1.3937429,-1.5738446,-1.1498878,-0.440932,1.40513,-0.72917587,-0.29297763,-0.7502964,-0.8359813,-0.18823393,0.78326696,0
TCGA-BH-A0BR-01,1.6765059,0.56750983,1.7577223,-0.2737389,0.15551814,-0.68985707,-1.3870274,-2.0307307,1.6493024,-1.024348,-0.7939085,-1.2979655,-0.92040807,0.5659418,1.2712336,0.6362458,-0.55292064,-0.067647226,1.0415791,-1.0291153,-1.5022641,1.5954968,1.4144535,0.37345904,-0.77942353,0.424665,-0.6876322,-0.03166327,0.6665561,1.5828522,0.7436806,1.18348,0
TCGA-BH-A0BS-01,0.9078411,-1.0121431,0.3428407,0.89173293,-1.7422597,0.58657587,0.39554703,0.36491144,1.7121129,0.63952374,0.38400456,-1.6021646,0.09066955,1.3609556,-0.017916098,-0.8541506,-0.35831967,-0.10577278,0.2924822,-0.2573325,1.177487,1.0941768,0.11334191,-0.3029462,1.9195614,-1.2000445,2.2596924,-0.38438618,1.5115883,-1.0794799,-0.5884979,-1.3892777,0
TCGA-BH-A0BT-01,-0.4517473,0.61220354,0.6432128,-1.0106483,0.5440002,0.8983106,1.2177497,-0.60972327,1.5111728,-0.11965161,0.56022656,0.018429939,-0.40801984,-1.1173372,-0.26793227,-0.11658377,-0.40631425,-0.57928765,1.3570037,0.9475213,1.6186484,1.6569823,-0.94465804,-0.16313975,1.1933095,0.82123774,1.5722996,1.3087478,-0.22174495,0.24700288,0.60501087,-0.16494438,0
TCGA-BH-A0BV-01,-0.5673062,0.35017657,0.8816557,-1.0364788,-0.9345613,-1.0917069,2.1548471,0.09703715,-0.64046043,-0.23528352,-1.5533025,-0.30243483,-1.3830789,0.029364843,-1.0400845,0.03498463,1.3739113,-2.0298734,-0.20899062,-0.111553065,-0.70806026,0.49010888,0.1227552,-0.24313779,0.049181256,-0.6116069,0.26077998,0.5441699,-0.042942952,-0.03658311,-0.60864687,0.34389254,1
TCGA-BH-A0BW-01,0.17554472,-0.7304436,1.1197801,-0.99767727,-0.47635105,-0.9757756,1.2999941,-0.9217544,-1.3761084,-0.27839467,-0.36169714,-1.5229422,0.2230948,-0.7000067,0.7236213,0.019659977,1.0565387,-0.8857737,-0.42181212,-1.0487686,0.80946034,-0.2454463,-0.84593815,1.7658452,0.28045216,0.32796967,-0.20742323,0.601848,0.1552157,0.29463774,0.71093714,0.12595235,0
TCGA-BH-A0BZ-01,1.3124298,-0.44615564,-0.7986347,-0.3346848,-0.71574473,0.3083403,-0.2666639,0.36290255,1.6561183,0.2929861,-0.021887835,1.7654335,0.326549,1.2588906,-0.768825,0.12793276,-2.2778547,0.17085735,-1.266382,1.8734776,-0.76795167,-1.2976921,-0.6548177,-0.10974301,1.3490216,1.8743906,-2.7983203,0.30941942,-0.6008359,0.13288896,-1.969747,0.6595153,0
TCGA-BH-A0C0-01,0.5407995,-2.5325894,-0.96365315,0.10901716,-1.7093467,-0.39334863,2.6976733,-1.513792,-0.4883755,-1.0574611,0.3184237,0.23921128,1.2019308,0.83277917,1.9680502,0.7414323,0.388309,0.35009888,1.1077194,0.052181743,0.088372275,-1.5108179,-1.7533553,1.1308092,-0.8946737,-0.71075404,-0.142023,-1.0791018,0.060099673,1.1868035,-0.89922124,-1.4114643,1
TCGA-BH-A0C1-01,-0.0657808,2.3606424,-0.65828824,-0.09516138,-2.24561,-1.7153578,-1.2470392,-0.89148897,-1.0393442,-0.6079985,-2.0377069,-1.2670798,0.17871165,0.314278,1.4294308,-1.0565894,-0.53140384,-0.7484925,-1.0074927,-1.7262348,-0.91644,-0.037764862,-1.5765322,1.070114,-1.4742042,1.7124106,1.240476,0.81660646,0.17919724,-1.9874845,0.83828586,0.043023035,1
TCGA-BH-A0C3-01,0.28306156,0.08915758,0.25781587,-0.5363892,-0.30686107,0.1790835,-1.4588149,-0.7482287,-0.7983769,0.70259047,0.25404704,-0.6484858,-0.4229943,0.3676334,1.2409999,-0.38489905,0.5889823,-1.5137341,-0.5632048,-0.34200135,0.25837862,0.40684116,-1.1244017,0.15694182,0.510764,1.7132752,-0.53346497,-0.7429748,1.6366127,1.398058,-0.9359615,-0.055464484,0
TCGA-BH-A0C7-01,0.20394206,-1.3055199,-0.36650628,-0.6563596,1.2036891,0.71075714,0.44776207,0.09802927,-1.8606796,-0.52981204,0.49462622,0.28539556,-0.2785303,-1.3887174,2.4839125,-0.38924494,-0.4460542,0.9888393,0.5292309,0.23732162,0.18600887,-0.28699055,-0.33318,-1.5964038,-0.9768815,-0.47868383,-0.040947746,-0.116943404,-0.30198017,1.8722926,0.3595014,0.63423187,0
TCGA-BH-A0DE-01,1.1829207,-1.6522685,0.27737546,1.5564516,-0.20973417,0.4123722,0.5492527,0.72514695,-0.07304418,0.58283526,-1.0861713,-0.36251333,-0.6230824,-0.81851536,0.61467785,0.54041886,0.07334962,0.30721053,0.49012607,2.8253295,0.9465395,-0.71467745,-1.1990722,0.41433808,-0.576667,0.44528478,0.3095937,-1.094301,1.3970115,1.3844566,-1.5802476,1.530534,0
TCGA-BH-A0DG-01,1.4510235,-0.7575691,-0.22628705,-1.1137298,-1.0016772,-1.9634271,-0.12957361,1.0185263,0.32353956,0.033974275,-0.18243822,-0.80800146,1.7105017,1.1810688,0.14926843,0.022256806,0.1380284,0.290516,-1.0633984,-0.34717098,-0.91134536,-0.44912237,-0.21767652,-1.2836518,0.053158198,0.7365379,-0.6181514,-0.17593943,-0.2058583,-0.2031684,-0.21536738,1.0632586,0
TCGA-BH-A0DH-01,0.055379923,0.7957105,-2.6143727,-0.504591,0.35598922,-0.30738103,-1.5559318,-0.29306057,-0.41672444,-2.3455887,1.0501982,0.7465471,-1.174501,0.18916583,0.20539555,-0.13969369,-0.8004667,-0.24667789,0.25042897,-0.87950534,0.0040312195,-1.815402,-0.9569999,1.5987306,1.3065475,0.35152417,-1.8283157,1.7098991,0.98842967,-0.62227243,-0.81709856,-1.3469144,1
TCGA-BH-A0DI-01,-0.8982984,-0.20635912,-0.309539,-0.7347427,-1.0824049,0.72801685,-1.2986697,1.8241453,-0.09663758,1.5275482,-1.8305223,-0.11677053,2.3590467,0.22800907,0.1864863,-1.1237024,0.06579088,1.2200688,0.38100404,-0.6787788,0.5368936,0.50723207,-1.0917724,0.18808548,1.8377827,0.5265223,0.55329275,0.76423883,0.9088041,0.9447802,0.095555775,-0.27544788,1
TCGA-BH-A0DK-01,0.39674884,-0.65735614,0.5591848,0.64517415,-1.2437316,-1.7127011,1.9253381,1.4261247,-1.177648,1.7348678,-1.2129364,-1.2145022,0.63565147,-1.549629,-0.86930454,1.7720617,0.72656626,1.2676663,0.5301953,0.8655112,0.85821813,0.012381981,-0.07041448,0.30806112,0.9312644,-0.3047139,-0.9875718,2.8800418,-0.63566697,-0.19280508,-0.17174008,-0.22582002,1
TCGA-BH-A0DL-01,-1.292135,-1.2118362,0.5237533,-0.12254409,-1.517822,-1.2452961,0.009179677,1.0603617,-0.6041465,0.050905764,-1.4047959,-0.1833253,-0.40580887,0.99574864,0.53000546,-1.0136976,-1.0621492,-0.077786304,-0.09440092,0.4383814,0.38947383,0.10610273,-1.1824354,-0.29848713,-1.7145649,-0.21924484,0.19243942,-0.5419881,-2.3391304,0.7602801,-0.97182673,-2.457782,0
TCGA-BH-A0DO-01,-0.78234583,-0.78780425,-0.32476568,-2.1020577,-0.77532667,0.3353921,0.6763811,-0.09295735,-1.6916841,-0.17175478,1.5259361,1.0418017,-0.57577467,-1.1357206,0.3094389,-0.4588268,-0.3000781,0.31660858,0.16518565,0.75142455,-0.44181833,-0.4002123,-0.9599576,-1.0478505,0.05425616,0.28736347,1.1930606,-0.24634439,-0.88191134,-0.044598594,-0.44906572,0.70086694,1
TCGA-BH-A0DP-01,0.6134835,1.0147339,0.7802453,-0.99252987,-3.3959074,-0.47812548,0.41647905,0.7417688,-1.5729347,-0.8292996,-0.28200516,-0.24896495,-0.10289415,1.1334594,0.5358267,-0.13171673,0.01956304,-0.04370239,-0.5706005,0.53247446,1.7568,0.2895535,0.5352286,0.7731629,-0.7211971,-0.15216681,-1.649147,0.9902663,-0.8101215,-0.661134,-1.1228383,1.8851085,1
TCGA-BH-A0DQ-01,-0.4519271,-0.48153317,0.18213129,-0.4243033,0.1330262,1.313684,-0.7586625,-0.37230578,-0.07360526,-1.8237047,0.8891959,0.21489102,-0.97648585,-1.2833489,2.3357248,-0.0067846756,-0.38711444,1.7467552,0.83583784,-0.03797068,1.7298324,-0.6193612,-2.2332423,-0.9418032,0.70116127,-0.15491556,0.59037393,1.8567293,-0.66262907,-1.1567713,0.2660086,-0.037614115,1
TCGA-BH-A0DS-01,1.4769874,0.83371985,2.402175,0.6987614,0.57108045,0.29941943,0.4370237,0.36922467,-0.39089322,-2.620437,-0.82848364,-1.1869612,0.047062118,-0.75653315,0.5942935,-0.9775444,1.0858241,0.7447538,0.78291744,-1.6139168,1.3167193,0.9085007,1.6328871,0.40421274,-0.03427326,0.47858882,0.85271746,0.7237297,0.36807162,-0.6274576,1.5989698,-1.166119,1
TCGA-BH-A0DT-01,2.0623796,0.08480752,-0.4320253,0.22264783,-1.122294,0.81450385,0.9659475,0.21381518,0.13829854,-0.802275,1.4513485,0.52404004,-0.5807812,-2.0759988,-0.20035203,0.31688973,0.46345806,-0.21917245,0.36303243,-0.8962112,1.9814817,-0.6388693,1.163046,0.84285563,2.1986845,-1.3613799,0.24577205,-0.017890198,-0.25884578,-0.28972262,0.9937158,1.1533927,0
TCGA-BH-A0DV-01,-1.5543478,0.2504359,-1.9006004,-0.35444838,-1.1494766,-0.42011067,0.19701146,-1.3240834,0.26999986,0.14493774,-0.39432892,-0.037003927,-1.2780354,-0.58581793,0.9407801,-0.6335642,0.6605318,0.84395546,0.50286555,1.4702859,2.4992132,-1.404909,0.9604823,-0.78067684,0.30773625,-0.9094517,-0.5572349,-0.8132648,0.6050683,-1.5011361,0.4039125,0.57487446,0
TCGA-BH-A0DX-01,-0.44401577,-0.12371683,0.08475336,-1.7968944,0.5810728,0.9803411,-0.6714587,1.4780092,3.3136876,0.096177526,1.0693096,-0.22703114,0.4652652,-1.0795625,0.13267192,-0.41134113,-1.1550361,-0.7830566,0.77715594,0.2784774,-1.1065105,0.6933674,0.5351694,-0.73311865,0.15783802,0.5265334,1.0255198,-1.3212913,-0.004607058,0.30727366,-0.58105326,-0.5659595,0
TCGA-BH-A0DZ-01,0.84657824,-0.041452464,-0.03868083,0.10330313,0.98354125,0.9251655,-0.85356206,1.1386764,0.5970197,1.8315719,0.26505336,-1.4178272,-0.40810752,-0.18754256,-1.843797,0.5606395,0.23453379,-0.47545698,-1.7333395,-0.25921124,0.40629837,1.0969493,-0.5111282,0.32441774,0.6561598,1.0474267,-0.29905924,-0.14031392,-0.0005028066,-0.5494614,-0.8715065,-1.2581271,1
TCGA-BH-A0E0-01,1.9963266,-1.3862045,-0.42010775,0.5338825,0.23647353,0.29991448,0.22460958,1.2446918,-1.3394318,-0.06564295,1.2129664,0.46350855,0.8785623,1.4867465,-0.7674358,0.5016812,0.20112124,0.2915908,-1.9342539,-0.53971094,0.93086696,0.6727996,1.9474868,-0.12528996,0.306079,1.0758761,0.5210835,1.8622098,1.3779664,-0.788589,-0.8912946,-1.0072355,1
TCGA-BH-A0E1-01,-0.83926684,0.66852707,1.6608951,1.7943575,-1.0253423,-1.5939703,-2.068744,-0.86747694,-0.4023987,1.5323724,-0.09835768,0.9221719,1.0164983,-1.4958754,0.0698219,-1.1422476,0.68258965,1.7841866,1.8479935,0.98350555,0.5928906,0.30647838,-1.2960368,-0.7325495,-0.44959727,0.2580192,-0.433474,0.76609194,-0.8224445,0.13152266,0.87658095,-0.1231908,1
TCGA-BH-A0E2-01,-0.6567848,0.48909912,-0.25301206,0.8736071,-0.6431946,1.1050326,-0.9518388,-1.8333745,1.8625637,1.0133125,0.33688065,1.5188696,0.61337286,0.026033834,-1.6989487,1.0385557,-0.27934825,0.66763043,-0.48639193,-0.20141262,-0.24058662,-0.17260808,-0.5511406,-0.6980873,0.87998927,-0.43517852,-1.4868333,0.81050324,-0.17830142,-0.123844534,-0.5234949,-1.1711457,1
TCGA-BH-A0E6-01,1.9065746,-0.20941992,-0.34067908,-1.5414069,0.23186915,1.9560188,-0.37878,0.5382085,-2.0212216,0.70924795,-1.2753693,-0.9124558,0.5658038,1.9666568,-0.7430113,2.4336724,1.1783412,0.30311483,-0.63248575,-0.9279858,-0.574332,-0.9236978,0.45687872,-1.7011014,-0.0079346,1.6976941,-1.0157974,-0.067387134,-1.8151515,-1.774249,0.14921696,-0.82652986,1
TCGA-BH-A0E7-01,1.6653962,0.1522522,-0.9971771,0.76465803,1.0773414,-0.7065148,0.019676464,-0.42442676,1.152596,-0.9273995,0.6648923,-1.3486851,0.8705592,-0.69092333,-0.74042004,-0.7772558,-0.54033476,-0.2696325,1.2713745,-0.93592674,1.413929,0.76129955,-0.18387157,-1.3927597,-0.50872564,-0.74057984,-0.5144214,0.6979587,0.97304183,-0.60369235,0.8328169,0.42177778,1
TCGA-BH-A0E9-01,0.39359155,-0.8389013,1.3499072,1.3026209,-1.6568999,0.5228113,-2.0382848,-1.3163916,-0.17056395,-0.6598497,0.9822821,0.53655577,-1.7151709,-0.43015456,0.70785296,0.5374638,-0.6673266,0.8971641,-0.90895367,0.29175755,-1.064116,-0.40083337,0.82125926,0.6632811,1.1799582,-0.9968397,-0.5104173,1.9080443,1.8847001,0.688998,-0.07451355,-1.0385288,0
TCGA-BH-A0EA-01,1.930172,-0.2528011,-0.1873907,-0.19007112,-0.82052314,1.3159884,-0.6290405,0.2530042,-0.089789525,0.6033125,-0.2793825,0.76340467,-2.0540864,0.46913475,1.5103583,-1.4333963,0.95587766,-1.5294207,-0.6170125,-1.095045,1.4568493,-2.1431744,0.68115497,0.5064539,0.17976214,-0.13965537,-1.4750968,-0.64328325,-0.11605007,0.39170456,-0.76131696,-1.1645575,1
TCGA-BH-A0EB-01,-0.5514595,0.37835625,-0.43373966,0.15580083,0.12970503,0.5295069,1.4700422,-0.8549669,-1.1456139,0.91163397,-1.285185,-0.7211921,0.35019404,-1.1904206,0.46856594,-0.49354413,-0.9647212,0.7791603,-0.8995754,0.29385826,0.2392035,-0.6643339,0.6209684,0.03199839,0.5553895,-0.34366173,0.17362863,-1.1243671,-0.31352538,0.41706884,0.35004514,-0.61227095,1
TCGA-BH-A0EE-01,1.3242899,-1.2470295,-2.4655328,2.279793,0.060229793,-0.54663604,0.4581964,0.2256316,-0.417887,-0.94175076,0.08853698,-1.0329376,-1.684798,-0.8357959,-0.88053185,0.4191292,0.64017737,0.9814288,-0.04994954,-0.18940744,-1.1344435,0.93585557,0.7971787,1.4917946,-1.0076123,-1.477288,-1.5949315,-0.33395436,0.0847806,2.2264736,0.18270554,0.22846362,1
TCGA-BH-A0EI-01,1.186402,-0.39408466,-0.40030643,0.20049885,-1.0445708,0.8388958,-0.34722102,-0.9614754,-0.042724144,1.132614,0.39619797,0.62507725,0.45519972,-1.6636927,0.0127626285,-0.036270685,1.2309077,-0.09407512,-0.37611857,0.88478786,0.121020354,1.2659895,-0.93171835,1.6254084,-0.7475857,0.32681215,1.407948,-0.56694037,1.9868073,-1.5290407,-0.093924716,-1.0188955,0
TCGA-BH-A0GY-01,-0.455621,-0.413414,-0.5942284,0.7611866,0.1139299,-0.83559513,0.16200496,0.6217462,-1.508336,-3.17134,-0.410341,0.79190546,1.0225987,0.9732505,-0.079761334,0.48341915,-0.557928,0.9158536,0.5731312,0.20564464,-0.09504793,0.66695285,0.28707772,0.7383919,1.3108572,-0.838145,-0.8089502,-0.6033162,-1.6759921,1.5543404,0.8132559,0.42250872,1
TCGA-BH-A0GZ-01,0.760724,0.8233063,-1.1419078,0.37016642,0.36261663,-2.305518,-0.6782431,-0.6256076,-0.86137885,0.7213542,-0.21555741,-0.2763375,0.090470254,-0.75753915,-0.53649926,0.60882604,1.5614618,0.031138886,-0.19810645,-2.5378563,1.2230381,0.01061958,-0.5086122,0.7287223,1.2033334,1.3574489,-0.75388753,0.6543077,0.087408416,-3.2537055,-0.86359644,0.5949696,1
TCGA-BH-A0H0-01,0.45143357,1.0981069,0.7478641,-1.214017,0.55658054,-0.040851943,-0.21270077,0.7943341,-1.3469349,0.46104068,0.78627473,0.28371304,-0.23836216,-1.2626481,0.4316172,-0.71200186,0.3147255,-0.25183356,0.01779835,0.13510345,-1.1096191,-0.6729511,-0.43250394,1.364675,-0.52652365,-0.16601713,-0.33100155,1.3436298,-1.0819135,-0.47651696,0.4565612,0.33616522,1
TCGA-BH-A0H3-01,0.07394445,-2.0736687,-0.16706318,0.50965756,0.8004132,-0.69265735,-1.0923789,-0.028297905,0.66267437,0.5251926,-1.4927344,0.04928737,-0.34222373,-1.1458578,0.9573571,-1.3080212,-1.3827378,0.39426583,-1.0893681,0.123618305,-0.80457014,0.37877765,0.36407372,1.1198558,1.0901464,1.2083225,-0.7961551,0.97831374,-0.18559764,2.3760097,0.7098796,1.2475916,0
TCGA-BH-A0H5-01,-0.572982,-1.6110759,-0.54101956,-0.780581,0.7991314,0.9520194,0.7386196,-1.444516,-0.4449379,0.87300944,1.0845699,0.31681117,0.8746888,-0.9596142,0.18751207,0.41873795,0.32787722,-0.058174435,-0.64940923,-0.8474265,-0.22962748,-0.4598216,-1.1565187,-0.41620782,-0.16890422,-1.1750287,1.2689154,-0.17506935,0.2693651,0.0014714929,-0.015157614,0.5276727,1
TCGA-BH-A0H6-01,1.0477468,-0.44170615,-1.1311393,1.1267668,-0.75960654,-0.87391776,-0.45583987,-0.940509,-1.2474588,-1.7690085,1.3649993,-1.6983858,-1.4051342,0.28791645,-0.45757192,1.1030164,-0.047655977,-0.11546983,-1.4330862,-0.45938534,-0.9014855,0.4680336,1.1427906,-0.24407442,-0.5628747,-0.28446373,-0.39727876,0.60636175,-0.8914608,-0.41320565,0.13061261,-1.1895928,1
TCGA-BH-A0H9-01,-0.8782699,-0.3447429,-0.9789052,1.4312922,0.80594856,-1.0145321,-0.3427056,-0.7486341,-0.57363325,0.33188197,-1.049102,0.11574824,0.58352774,-0.19431019,-0.61157715,0.25807333,-0.45025885,-1.9679524,-0.8939221,-0.058118023,-0.5708023,-0.054048173,-1.4719689,-1.1383072,-0.4727372,2.1299546,1.1205409,1.2365798,1.4676098,0.5363143,0.84591836,-0.4350078,1
TCGA-BH-A0HA-01,0.48419383,-0.758473,0.4838292,-0.7918446,1.1925963,1.366267,0.6186995,0.897493,-0.3658655,-0.43205738,-0.28087085,-0.5754421,0.41022766,-0.91567874,-0.47257918,0.7246498,0.47989526,-0.10500787,0.2985682,-1.6350944,0.3241023,0.11225377,-0.8901289,-0.77903146,-0.20827504,0.3042792,-0.78719795,-1.8059027,0.7530998,1.2941328,-0.6123672,-0.36595243,1
TCGA-BH-A0HB-01,0.61718696,-1.8847076,-0.56046253,-0.6582529,-0.5155207,0.9804677,-1.0377414,0.61593914,0.5282018,0.0658178,0.74091667,0.17165652,-0.2366107,-0.068623826,-0.3946003,-0.028517826,1.1907364,2.0132434,-0.6236897,-0.101564586,0.04615586,-0.4661581,-0.3681009,0.07677759,0.48222265,2.514263,0.55103433,1.7777984,0.8219177,0.36206168,-1.5533471,-0.07221341,1
TCGA-BH-A0HF-01,0.7833224,-1.6619344,-1.036464,-1.0072323,0.9149568,0.023931952,-1.2054126,0.6766333,-0.6379225,-0.11701998,-0.96789116,0.39929998,0.23610021,0.19260693,1.4747748,0.43546847,0.41387853,-0.31608087,-1.459992,0.27604073,-0.13733032,0.26822013,-0.6698393,-0.7482397,-1.1435294,1.0083212,0.18864693,-0.67793274,0.13213798,0.29755828,0.19470346,-0.2089083,1
TCGA-BH-A0HI-01,0.22762652,0.6820281,-0.42994216,-1.2731956,-0.28910676,0.68596613,-0.06609521,1.6666145,-0.88859993,0.67915976,0.40918425,-0.28295177,-0.03785291,0.7772267,-1.3769177,-0.54641485,0.02834822,-1.2365912,-0.116244346,-1.0837698,2.6792533,1.3621128,0.06972022,0.57831794,0.39132532,-0.54878926,-0.57728004,0.80327064,-1.2334626,0.5881624,0.3425701,0.90872896,1
TCGA-BH-A0HK-01,0.086235374,0.22232825,1.0982566,2.0572412,1.5738168,0.9191982,0.0670112,1.0272812,0.55148,-0.55438834,0.13027641,-0.28842428,0.61276287,0.5683001,-0.8378173,2.0743663,0.6694701,-1.9293863,-0.2566564,0.09137662,2.3262527,-0.37952024,-0.11951779,-1.6162056,1.0402479,0.71589524,-0.30179727,-0.012071219,-1.0697284,0.03231005,-0.29282942,0.8011853,1
TCGA-BH-A0HO-01,0.06668546,-0.107860066,-0.2667996,-1.3543099,2.1096654,-0.69301987,-1.2988657,-0.77721643,-0.4184275,0.4254081,-0.2656116,1.4449,0.36385083,-0.14857815,1.3352544,0.36782846,1.21741,3.0729086,0.1884138,0.05389463,-0.2141161,-1.9793013,-0.07356448,-0.40312672,1.3472548,-0.030172221,-0.027196648,-1.4215264,0.09476487,0.4713888,1.4113307,0.50639457,1
TCGA-BH-A0HP-01,0.31567696,0.06516524,-0.40829545,0.86849046,0.52667797,0.86658525,-0.8659454,0.5754376,-1.8939329,-1.1080031,0.49716803,0.27631932,-1.6588609,-0.24931213,-2.29752,0.21599524,0.50914043,-0.928323,0.8306195,0.35071778,0.49262378,-0.78009176,0.31874782,0.019549958,-1.5846213,-0.36821443,1.1924797,-0.6576617,-1.1022313,-0.86062276,1.7614408,-0.75870603,1
