submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-BH-A0DE-01,-0.2158268,-0.6863882,0.7665255,-1.5200723,-0.68207204,1.0618939,0.008429311,-0.51790947,-0.3894712,-0.5106643,1.1520149,0.41484356,-0.7050328,0.5482834,-1.504401,0.8782171,-1.4337221,-1.2963312,0.83930916,-0.8553243,0.7992102,1.4398773,2.1104445,-1.254592,1.137282,-0.63610965,1.1798706,-1.1690263,-2.1541116,0.20203045,-0.49706537,0.6804315,0
TCGA-BH-A0DG-01,-0.20313028,0.27812842,1.6765885,-0.6365085,-0.7383237,-1.7132667,-4.10825e-05,0.21573547,0.62075764,0.46951982,0.90370584,0.3326473,1.5447472,-0.24504961,-0.8034607,-1.1688468,0.9820308,-0.31740656,0.19365059,0.8853589,-1.0162882,-0.7443679,-0.31897333,1.0542924,-1.5465578,1.3415942,0.37453672,0.5281907,0.48538253,-1.0964898,2.418499,0.30992988,0
TCGA-BH-A0DG-11,1.6968557,-0.45043752,0.34320977,-1.0701636,-0.068501934,-0.4657283,-0.03182785,-1.1160394,0.10774598,1.0772631,-1.0086733,-0.7036367,-0.80037516,1.0967515,0.059679627,0.327656,1.1628929,0.6640255,0.2694408,-1.7929999,0.45331946,1.7403154,-0.7063697,-0.66715944,0.6456868,-0.7546721,-0.79775214,-0.45853576,-0.5337651,-0.37436655,0.7701354,0.00093180744,0
TCGA-BH-A0DH-01,1.74717,1.1023369,-0.071615055,1.075477,1.5012805,-0.08948061,-1.4723935,0.89526093,0.02883371,-0.86981225,1.3278956,0.14452931,0.4347014,-0.22069211,-1.7503517,-1.0626643,-0.830619,0.082514495,0.84761643,1.0872589,0.9280527,0.7104935,0.36902955,-0.97150433,-0.34990907,-1.0182495,-0.5229805,-0.3361467,0.6057242,0.53281796,2.0949874,1.0872289,1
TCGA-BH-A0DH-11,0.77942413,0.47798392,0.96758026,0.26817304,1.6458349,0.94819427,0.19366142,-0.5650041,0.5809546,-0.2215215,0.5449697,1.6893895,-0.037624817,0.5569571,0.38757387,-1.3647245,0.27032375,-0.7168678,0.5697225,0.11109385,-0.26864332,-0.19937424,-0.32601514,-0.15181683,1.2020845,1.1481113,1.1834372,1.8072941,-1.0905671,-0.6840654,0.71382004,-1.8604765,1
TCGA-BH-A0DI-01,-1.3040206,0.66255987,-0.44459185,-1.5164593,1.6322517,-1.4508677,-1.0682863,-1.9602983,-0.5551091,-0.27533305,-2.1652308,0.83392644,0.07943318,-0.8410624,1.339824,-0.38060436,0.43631026,1.320032,0.6261016,-0.6690365,0.20512778,0.7693938,-0.25913888,-0.8816001,-1.4271089,-0.82555056,0.3162668,0.06916329,0.6280504,0.6827795,1.0097888,-0.8108679,1
TCGA-BH-A0DK-01,0.7076966,-2.1459625,-0.6804755,1.3136501,0.7759972,1.7419837,-2.3720033,0.14773427,-0.04951331,0.039018154,-0.94248503,1.300338,-0.53370255,-1.3506618,0.8502407,0.21026315,-1.1428388,-1.2035797,0.99691534,-0.8002221,-1.2683489,0.73784596,-0.09508696,0.83867204,0.36358228,1.385967,1.3708675,1.2833811,-0.9580178,-0.20308392,1.06685,2.2634742,1
TCGA-BH-A0DK-11,1.373387,-1.3601233,1.685227,-0.329968,-0.9822382,0.34975487,-0.0023537204,-2.3957145,0.83080226,0.03980577,0.37335914,-0.6344296,-0.73652935,1.4637834,0.1526595,0.7669874,1.2260753,-0.8219325,-1.1331676,-0.070386045,0.91080546,-0.50985265,-1.9712155,-1.4805887,-0.44921806,-0.545973,0.57009476,-1.0802823,-1.3964994,0.33509234,-1.4416984,1.0717686,1
TCGA-BH-A0DL-01,0.26214015,0.6107776,1.4046121,-0.67300004,-0.95634204,-1.2134982,-0.26180944,-0.98172796,-1.2685225,-0.27458125,0.50014496,-0.112328075,-1.0061358,-0.981043,1.7542739,1.5675945,-0.43870804,1.0682354,-1.2348381,0.024771433,-0.22562256,1.1496825,-0.49549556,-1.8878803,-1.7443792,1.0398307,-2.7819862,0.65601754,1.064869,0.71584314,0.69267243,-1.5512456,0
TCGA-BH-A0DL-11,1.1446929,-0.9192945,0.7947875,0.0796874,-1.0040021,-0.7605311,-0.28554946,0.18818375,-0.3031997,-1.2638295,0.16362178,0.35229543,-0.53958905,0.5588921,0.056736547,0.41463456,-0.1135803,-1.4121087,-0.20394346,-0.0984806,0.53820276,0.6490247,-1.0829743,1.0429404,0.14853017,0.23261452,-2.2933428,-0.87511194,-0.28303257,-0.3050247,-0.043733165,-0.08692225,0
TCGA-BH-A0DO-01,-0.25033867,0.17649542,1.2004218,1.7624308,-1.1549381,0.13632464,-0.41260588,1.2936567,0.81808597,0.3968612,0.23153304,0.31333,-0.5785702,-0.89165473,1.6564577,0.42133108,0.21065529,0.9313256,0.3377316,0.1822494,1.6469207,0.6582456,-1.6218554,1.0901287,-0.15254706,-1.0372547,-0.035401247,-0.19002393,-0.6246309,-1.0316751,1.685136,1.6089928,1
TCGA-BH-A0DO-11,-0.24303389,0.34093902,0.73943,-0.9503781,1.9542079,0.84783167,0.49203464,1.0914958,1.8639448,1.3763833,-1.9068453,-0.48704597,1.9675957,-1.0601106,0.6704778,0.5088072,-0.82704616,-0.3069151,0.07489365,0.34344158,-1.8957077,-0.4813083,-0.57017124,1.0628991,-0.07162029,0.59479773,-0.00014926353,-1.5396943,0.5920654,-0.6926839,-0.17028078,-0.3421726,1
TCGA-BH-A0DP-01,0.113059856,-0.1994812,-0.0055689355,-0.96026665,0.07418822,0.83733827,-0.61430514,-1.4651628,0.15021047,1.0868673,-0.9091242,2.4636025,2.2767608,-0.22182241,0.90596783,1.0177112,-1.1864115,0.70800626,0.6680552,-0.28520188,0.74549854,0.11819137,0.50858694,-0.1739886,-0.06961104,-1.6149517,0.33613068,-1.1156859,-0.32937613,-0.112117514,1.1283524,-0.9541,1
TCGA-BH-A0DP-11,0.36056304,-0.32420298,-0.20039496,-0.8454852,-1.1037638,-1.0250046,0.94972944,1.1056818,-2.1103024,0.0683908,0.122576565,-0.1236567,0.9637979,2.2439747,0.109712094,-1.0019566,0.38918513,0.06847234,-1.3170877,-0.28903478,-0.64557517,0.035766907,-0.81545424,1.7948556,-0.579585,-0.44812265,0.9912691,0.19286168,-0.28998232,-1.046573,1.6743145,-0.054338284,1
TCGA-BH-A0DQ-01,1.1001498,1.4935172,-0.06658649,0.35156292,1.8062302,0.35004675,-0.3046376,-0.042475797,0.60188776,1.115196,-0.12026032,-1.1798289,0.25109524,-0.31990373,1.3308759,0.18507977,-1.474836,0.79237473,-0.22416651,-0.5176034,-0.33498868,-0.8812004,-0.75441676,-0.08024202,-0.41737756,0.15744147,1.7295096,1.1205863,-1.7349914,1.7382122,1.3938026,0.023429321,1
TCGA-BH-A0DQ-11,-1.3523839,-0.7999487,-0.120400414,0.3159563,0.6149896,-1.3902149,-1.0289613,-1.5928804,-0.85943484,0.41518047,-1.2589298,1.0573621,0.003917764,-1.0641775,-1.2209166,0.25489846,1.3024583,-1.211053,1.7775803,1.3250843,-0.5888229,-1.0321422,0.9730336,-1.2970433,-0.26941314,-0.016676951,-0.6205313,0.87264335,-1.4278605,-1.3342284,-0.80632365,0.12939881,1
TCGA-BH-A0DS-01,-1.2147381,-1.2532725,-0.39477965,0.39566755,-0.39540794,0.35732427,1.8274757,-0.8452307,-0.7639069,-0.53434414,0.63023126,-0.68598783,-0.20890987,-0.22023323,-1.5081528,2.1097171,-1.1952133,0.21981333,-0.83435667,-1.2692444,-1.4499075,-0.33991486,1.6783652,0.13039929,0.98247576,-2.2022517,-1.270255,-0.35267836,0.49199483,-0.09123653,0.2642024,-0.08444527,1
TCGA-BH-A0DT-01,-0.69753355,-0.020265568,-2.0317123,-1.5122595,-0.4305906,0.8646511,-0.4487999,0.14009365,0.12574863,-1.6262745,-1.0603603,1.2321526,0.7500967,-0.764476,0.5187336,-1.4420516,-1.061656,-0.23356569,-0.24283914,1.586323,-0.55987227,-1.4178481,-0.029921364,1.0464284,-0.51456076,0.75449216,-1.3074204,0.6084653,1.4526484,0.20549783,0.32962358,-0.10515427,0
TCGA-BH-A0DT-11,0.15992844,-1.2950166,-0.43940404,0.4169137,0.26159993,-0.2890058,-1.6555434,1.8655509,1.3329246,-1.4117533,-0.64054096,-0.16017927,-0.23939635,-0.96789205,-0.3387448,-0.6347314,0.41620976,-0.11011721,-0.014149738,-0.15940472,-0.38370308,-0.15868576,-0.52401763,0.29725838,0.321026,-0.6129498,-1.8175178,-1.054619,-0.594933,1.2948595,-1.0863432,-1.1091614,0
TCGA-BH-A0DV-01,0.051428944,1.1255174,0.131014,0.15538538,0.23340859,0.3542476,0.36234486,-0.5669863,-0.25737977,-2.5547845,1.7929698,-0.0026896428,-1.3645006,-0.43662643,-1.3661313,-1.3040663,1.3411815,-2.4973333,0.40084666,1.544805,2.4027576,0.39012834,0.69059473,0.73751146,-0.051731624,0.13578956,1.2749931,-2.8720584,0.6844414,-0.21088205,-0.7826232,-0.11631887,0
TCGA-BH-A0DV-11,-0.67504376,-0.6746326,-0.57127386,1.0816329,1.3116333,1.2795552,0.624919,1.4232028,-0.676481,0.05348018,-0.45220992,0.35903,0.12811233,-0.33522952,-0.22881573,0.055411816,0.8606039,-0.07536435,-0.620052,0.55338424,1.5727466,0.53238034,0.21464996,-1.1139201,0.6941753,0.10048979,-1.8849635,-1.0502926,0.950301,-0.4731678,0.0074586263,-1.1560286,0
TCGA-BH-A0DX-01,0.18416008,-1.3326926,-0.3371597,-0.27500513,-0.67172784,-0.50978965,-1.4663916,-0.984321,-0.38221943,-0.09512224,-0.55983937,-1.6713197,-0.77432203,-2.5161343,0.4579849,-0.17241655,0.0384015,0.3475525,-1.4695226,-0.39718598,0.18222512,-0.9417975,0.42631096,1.2530774,0.70921737,-1.3432151,-1.2610966,-1.0022931,0.20866273,0.5549774,-0.14241849,-0.9795895,0
TCGA-BH-A0DZ-01,-2.489621,-1.4540489,-0.4306939,0.35775492,2.6007771,1.122604,0.08375622,0.1315584,-0.94585073,0.93460226,0.51736486,-1.2305917,-1.024983,0.8650745,0.71428293,0.8478957,-1.4663485,1.4586895,0.88427293,-0.6114961,-3.0651965,1.9429585,0.38225275,-0.20217009,0.562229,0.6885142,0.4613182,0.44611958,-0.1362032,1.5228982,1.2701805,-1.2266272,1
TCGA-BH-A0DZ-11,1.215039,0.9821918,0.43690738,-0.09630532,-0.2754841,-1.3723071,1.5304103,0.015899442,0.87178725,0.60040593,-0.8727037,1.0125427,0.08964378,-0.14992917,-0.011390436,0.70128065,0.719162,0.07144631,0.11265053,-0.024129966,-0.28142518,1.1769664,0.17460422,1.0125169,0.67379004,0.06405072,-1.7198538,-0.2769624,1.5355386,-0.6392795,1.307764,-0.5124131,1
TCGA-BH-A0E0-01,-0.2172116,-0.6285509,1.6780664,0.8530953,-0.22476241,-0.7196631,-2.2370727,0.76060116,-1.2163951,-0.045197662,0.91272503,-0.22791168,-1.9362923,1.4123728,-0.575023,1.4186413,-1.0669365,2.2555754,-0.5931007,0.6942283,0.49391523,0.49183398,1.3516241,-0.5147846,0.34659237,0.42350543,0.12812752,-0.57742864,-0.4537327,-0.045783196,-0.6977482,0.44214115,1
TCGA-BH-A0E0-11,-0.8958144,-0.59549844,0.6335021,-0.35973185,0.80669135,1.2149965,-1.233543,0.79845876,-0.62161726,-0.9162935,2.4846373,0.15953374,0.5198518,0.027495958,0.5886054,2.533477,1.213601,0.9107951,1.1022656,-0.21313493,0.099813394,-1.4539099,1.24812,-0.8083324,-1.1422422,0.3637974,0.8561035,-0.09857075,-2.2052858,1.2203077,1.0662506,1.2442476,1
TCGA-BH-A0E1-01,1.9373578,0.4732191,-0.08583002,0.6523538,0.5429978,-0.49823332,2.079716,-0.84671015,-0.39165908,-0.75563204,-0.5318338,0.38073272,-1.0560117,0.66941893,-0.17866208,0.015331786,-2.6938293,-1.3744534,2.4409688,-0.05050104,-1.5106345,0.29451343,0.9055238,2.0152667,-0.49380147,1.1381863,-0.57640475,1.3078473,-1.0033793,0.5571503,-1.1145315,-0.7210965,1
TCGA-BH-A0E1-11,0.69590247,0.6993098,0.683849,1.1797116,-1.8810911,1.8532339,-0.33271676,0.40668887,-0.082843766,-0.3770068,-0.5907039,-2.4085593,1.3500555,-0.28219593,0.2133889,-0.65598714,2.157833,-0.5472011,-0.042156726,0.32011062,-0.7352653,-0.23373757,-0.8027895,0.2554023,0.16207282,-0.37917915,-0.46839255,1.2758747,-0.73710936,-1.5813547,1.424067,0.63491017,1
TCGA-BH-A0E2-01,-1.4756937,0.03846868,1.4203967,2.2635238,0.00012127031,0.9740495,-1.9310948,-0.74936754,0.30266023,-1.3986907,0.4949025,0.34782654,-1.0140821,-0.10896384,1.1032188,0.23609374,1.0646975,-0.09248421,0.93392944,1.2257994,-0.105698586,0.5492957,0.056966517,0.7778591,0.05346447,0.012514854,-0.3058611,0.8192904,-0.06765349,-0.21175562,1.3769509,0.30113754,1
TCGA-BH-A0E6-01,-0.9207804,-0.70490396,-1.069516,-0.03731382,1.0275035,1.7493595,-2.245959,-1.3021032,-1.3482047,-0.4625336,1.4514583,-1.8962706,-1.6136869,-0.4701171,-0.47736698,0.10772823,-0.8746296,0.71360105,-1.983974,0.18081567,0.94109964,-0.54025567,-0.606256,1.2643518,0.33106178,2.3857968,-0.029777806,1.4252793,2.2735012,-0.05601568,0.6652639,0.08670051,1
TCGA-BH-A0E7-01,0.7244488,0.75424725,-0.526061,-0.9757141,-0.7913804,-0.93521243,2.320763,-0.31726608,0.80669284,-0.5454201,-0.8186791,0.5658316,1.221701,-0.1131893,1.181756,1.5214932,-0.4926516,0.916284,0.426121,-1.3270562,-0.92147076,0.008043503,-1.344791,-1.4853451,-0.5912815,-0.74635345,1.3870239,-0.06281478,-0.621141,0.13288969,-0.43162236,1.2710923,1
TCGA-BH-A0E9-01,0.73781806,-2.1132247,-1.2148261,-1.0121492,-0.61832696,0.15070769,0.22765976,-0.1431895,0.85127676,0.173318,-0.12587151,0.17838609,-0.7251647,-1.4742397,-0.09160858,0.400806,-0.07672968,-1.1490247,-0.8131463,-0.02306093,-1.6109734,0.35664713,0.10959828,-0.7944069,0.16264181,0.375349,-1.0274006,1.2228198,-0.60760814,-0.5645425,0.25830144,-0.8305285,0
TCGA-BH-A0EA-01,-1.2433133,0.5043309,1.2023194,0.21606652,-0.6201911,-1.1023184,0.39025104,-1.2217041,0.8039618,0.4930924,-1.8005493,0.539538,1.0453894,-2.4135957,0.18628302,1.7902045,-0.40795854,-0.46507734,0.23777737,0.72143465,0.0491375,0.45100904,-0.26763752,1.1523885,0.53248364,-0.0059627276,2.5086884,0.55607074,-0.1019921,-1.1057752,0.6011529,0.44398648,1
TCGA-BH-A0EB-01,0.013780916,0.8029018,1.728073,-2.5615864,0.18653513,0.37133697,-0.22240618,-0.14401497,1.571654,1.0875891,0.6131223,-0.44807717,0.9831105,-1.041677,0.8825975,-1.0551373,0.8493914,0.11223781,-0.82424545,-1.6746154,0.14280775,0.4873719,1.1332521,-0.5829133,0.8381554,1.7033798,1.3328692,-0.6877883,0.20475373,0.2071592,0.2879252,-0.7407659,1
TCGA-BH-A0EE-01,0.049731467,-0.120770186,0.8530415,0.2726638,1.046023,2.0544345,0.57001704,0.82753146,-1.2102675,0.8966879,1.2358643,-1.3841906,-0.5630085,-0.86722356,0.06272047,-1.6232808,-0.09236281,-0.27607378,-0.9179591,-1.0849228,-0.28911543,0.24318983,-1.2424823,-1.3174539,-1.231715,1.3691165,-0.15444759,-0.1986974,0.07648946,0.07045573,-0.76417905,0.93669003,1
TCGA-BH-A0EI-01,-0.5339342,-0.9369804,0.7711458,0.6957891,1.6400424,-0.14418615,-1.1576864,0.43283233,0.23301621,0.28442237,-0.5142493,0.20823096,1.3054626,0.36865115,0.599223,0.6193003,0.4857945,0.08672002,0.09785571,0.17429937,-0.1744634,0.006947261,0.7728768,0.633,-1.2408711,0.69222736,-1.0130452,0.9903843,0.4986597,-0.28732947,-0.8919931,0.7077032,0
TCGA-BH-A0GY-01,-0.89364487,-1.4069774,-0.2634902,-1.4980396,0.36831906,-0.21147022,-1.8518035,0.27531442,-0.58496875,1.2114413,2.7184553,0.17610346,-0.25931,-0.080485776,-0.90448284,0.070902064,0.8144408,0.35554948,0.87865514,-1.2571968,-1.9240706,0.67659277,-0.0061534205,-0.24168123,-0.13952357,0.15181488,-0.7819989,-0.009802936,1.6396474,-0.34728935,-0.73230714,-0.4367332,1
TCGA-BH-A0GZ-01,0.45891508,-0.50438493,0.08397801,0.6287263,0.07879384,-1.0498409,0.56375146,0.18398374,-0.077807374,1.5842248,1.0351584,-0.8355986,0.94491595,-0.23492709,-0.06676845,-0.008444093,0.6823879,0.7456775,-0.8969333,0.14769536,1.1140071,-1.2701173,-0.49684215,-0.68164104,-1.3844445,-0.56112164,0.6455866,-0.5273431,-1.9239696,-1.3760159,-1.6716782,0.008567755,1
TCGA-BH-A0H0-01,0.3193374,-1.7770728,0.23025951,0.2944568,0.4570264,-1.4552385,-0.22541279,-0.24839215,-0.6428268,0.7068463,2.1949332,1.153592,0.66525435,-0.25609183,0.55593765,-0.05022265,1.1719884,-2.6615484,0.5228053,0.5909384,-0.6146067,-0.23407888,-0.55203617,-0.7660884,-1.4951829,2.0819013,1.2471732,-1.2828916,1.5467281,-1.6737117,-0.69580376,-1.7098656,1
TCGA-BH-A0H3-01,0.15104687,0.9244931,-0.17953494,-0.360928,0.8957638,-0.3557647,1.1467425,-0.15118432,0.8930123,0.40347412,0.8577224,0.52272713,0.3720215,-0.81049913,0.97086877,1.0279728,-0.238943,0.69250584,1.0307841,-0.23631099,0.32720459,-0.281351,0.32211497,-0.23647077,-0.36280254,0.06720371,-0.79636616,0.26009083,-1.9021145,0.3163002,2.0317361,0.013148981,0
TCGA-BH-A0H5-01,-0.04786678,1.5434458,-1.595719,0.38222334,-0.19527818,0.9646545,-0.9563745,1.31914,0.75884646,1.1282572,0.35207075,-0.057241067,-1.3158755,0.41314727,0.22903873,-1.4889907,-1.3735299,-0.56344384,-0.18577059,-0.8038617,0.116236515,2.128223,-0.7482586,-0.87977576,-0.14497785,-1.162692,-1.852418,0.60914624,1.084082,1.4228578,0.27413103,-0.15480502,1
TCGA-BH-A0H5-11,1.4781142,0.93846273,-0.005204471,-1.2675464,-0.021516113,-0.1502965,1.7056404,-0.20281984,1.559061,0.7685581,0.5473715,-0.33132997,-0.77412194,-0.5632078,0.33673728,-1.2768704,0.4839754,1.3873435,0.528475,0.7271156,0.77263576,1.0564814,0.87542474,1.1501086,-0.50140804,-0.9172856,0.724129,-0.95061123,-0.032886844,0.20846924,-1.6028359,0.82453686,1
TCGA-BH-A0H6-01,0.14212352,0.20752265,0.3883012,0.6116977,0.9871573,0.26623774,-0.5224634,-0.6976001,-0.8978934,0.5843913,-0.3333338,0.7315343,-0.61848354,-0.057325628,0.69985926,-0.48965052,0.25120482,0.26510787,-0.33503154,1.4063438,0.8823992,0.023762207,-0.30684918,-1.0107847,0.62348366,-1.4634578,0.027627852,-1.6589961,0.015232715,-1.9658906,1.6168202,0.54966915,1
TCGA-BH-A0H7-01,0.38955003,0.668947,0.23212482,0.27778593,-0.13632722,-0.97285396,0.98957217,-0.2675412,0.00755323,-0.4663502,-1.7146124,-0.34642315,0.47646907,-0.6448155,0.86157495,2.4328876,0.14902525,0.02187533,-0.13681528,0.5165251,0.08664562,-1.0238204,1.2186214,0.21206997,-0.19309288,-0.22269322,0.8785423,0.1566806,1.1436117,1.2261655,0.58664477,0.21592054,1
TCGA-BH-A0H7-11,2.0535443,0.57605404,0.0031276846,0.070252396,-0.09647222,1.342175,0.20160948,-1.2080653,-0.27615273,0.28153917,1.4395684,-1.4485165,2.8519619,2.5011914,-0.009345349,-0.6139202,1.2714384,1.6077551,-0.29553393,-0.09747316,0.63283956,-0.8646498,-0.036871042,0.06009354,1.7978729,-0.51430917,-1.2140647,0.5082042,0.5185408,-0.23087738,-0.7848798,0.4826303,1
TCGA-BH-A0H9-01,0.18179213,1.6304812,-0.44262284,-1.9923598,1.457486,0.04661533,-0.7812265,0.24386464,0.44728038,-0.4443256,-0.0728432,0.4336981,-3.8506944,2.676068,-1.6058251,-0.46203512,0.9468117,0.12680177,0.47265396,-0.72518975,1.0431042,-0.22137217,-0.92575145,-2.548588,1.050965,-2.3888714,0.10486979,-0.0022550009,0.16723563,0.09543374,-0.015699344,-0.37008455,1
TCGA-BH-A0H9-11,-1.0074427,-0.5502568,-1.3799938,0.19616619,-1.0454686,1.031901,-1.2081374,-0.057835378,-0.04896933,0.520033,0.47576922,-0.9074585,0.120592244,0.020239849,0.7238388,-1.7213261,1.7625422,1.0510426,0.39208576,-0.35803968,0.42087108,-1.4958377,-0.11681315,-1.344312,-0.54777694,0.8276754,-1.0009756,2.0316145,1.1925509,-0.70493853,0.6368529,-0.43367463,1
TCGA-BH-A0HA-01,0.5481284,-0.6650953,0.66118675,0.9899374,-0.97404456,1.2968175,1.0370399,-1.083758,0.50604415,0.35109776,1.1564776,-0.27639356,0.97934055,-0.775589,-0.20758133,0.43598294,-0.26068327,0.85978156,2.8374686,0.565091,2.6493547,-0.7835023,-1.0055358,-0.3082215,-0.10962444,0.5601934,-0.2975086,-1.635115,-0.785507,-1.229902,-1.5321916,0.39162427,1
TCGA-BH-A0HA-11,0.052072488,0.25350064,0.8121057,1.7719371,-0.72744197,1.5542741,0.28516093,-0.1801214,0.84251237,-1.1479913,-0.5353189,1.3494856,-0.1196428,-0.17445652,-1.2503359,0.24076232,1.6855829,0.45215642,-0.54347086,-2.186424,-1.765301,0.87299865,-0.3638536,0.43716514,0.735002,-1.3728627,0.1658501,-0.8795243,-0.33688223,2.6483777,0.43681696,0.2656577,1
TCGA-BH-A0HB-01,0.18635388,-0.71237975,0.9825535,-0.99853224,-0.41115186,-0.6007646,1.9479157,0.3116034,0.28483617,-0.74942094,1.5571129,0.7653812,0.03955068,0.45310336,0.45617196,0.93448645,0.23070559,-0.83603156,-0.119481295,0.94108915,-0.16883196,-0.59646565,-0.82756543,0.5352492,-0.021117786,0.195672,0.4182688,0.06785023,0.2578424,-0.23232912,1.4058992,-2.0220094,1
TCGA-BH-A0HF-01,-0.025549209,1.0438108,0.33316088,-0.13572225,0.9684528,-1.9430124,0.17673457,-0.51954687,0.16900736,0.10298793,1.2220736,1.160366,0.8910363,-1.2185111,-0.4922436,1.4001787,1.8057724,1.0030581,0.112282224,-1.1088107,0.85213894,1.2103833,1.0057613,-1.0082437,0.3171,-0.86303365,-0.8210251,0.6567038,-1.8491709,0.28368574,-2.3322923,-0.35885,1
TCGA-BH-A0HI-01,0.5773096,-0.614078,0.07871252,-1.0343881,-0.4434924,0.47185656,-1.10575,-0.2771352,0.3316791,-1.4507976,-0.015278351,-0.05697001,0.8815476,0.093296476,0.48622093,-0.2299179,-0.41540635,-0.28605878,-1.8912678,0.74774146,-0.24950251,0.44928512,-0.99180806,-0.1436973,-0.28721806,0.34728754,-0.11620647,0.17295365,-0.12085016,1.7320538,3.1999872,1.163665,1
TCGA-BH-A0HK-01,0.16991496,1.403209,0.52642155,-0.43612474,-0.12987389,-0.4631765,-0.7449006,-1.755529,0.35340402,-0.3887768,-0.30912587,0.46997905,-0.5876793,1.6201037,-1.0526017,-2.4437528,-0.9430618,0.6209996,0.5901738,1.1925666,0.2671256,-1.0419564,-2.045666,0.12740749,1.6849709,0.7895943,-1.4470649,-0.9749307,-0.06622569,-0.7012361,0.21098399,1.5328934,1
TCGA-BH-A0HK-11,0.9350103,-0.7980037,-2.5419488,0.49102655,0.53045046,1.4768317,1.0135276,2.0394604,0.36358923,0.1406661,1.7805694,-2.5126834,0.3939011,0.6541667,-1.6903456,2.1493804,0.27922115,0.08182067,-0.9315159,0.2631193,0.066636555,-2.510709,0.5734508,-0.7516456,1.846388,0.31867233,0.38529423,0.740971,-0.5147684,-1.3705727,-0.036608506,-0.8634232,1
TCGA-BH-A0HL-01,-0.3209914,-0.8532785,0.3074209,-1.6137291,0.90792763,0.68107915,0.5696185,-1.1007147,0.12158812,-0.26291263,-0.88118404,-0.055221435,-0.20607574,0.6659787,-0.7981038,-1.949699,0.47012383,-1.9654126,-1.1273212,-0.27039176,0.40658954,0.40659794,-0.8520582,-0.38885012,-1.5001326,-1.9159291,1.358402,0.60099894,-0.30339864,1.8090307,1.1649784,-0.9356086,1
TCGA-BH-A0HN-01,-1.2071878,-1.2060877,-0.93374294,1.390964,0.70949256,0.95996517,0.6207471,-0.0048426045,1.4375134,-0.24483874,1.489573,-1.1195368,1.3342522,-0.6028417,-0.34510925,0.010903789,0.5968972,1.4936528,0.43734127,0.15167645,-0.39643195,0.26151204,-0.14106676,0.95160645,0.05475536,0.03174406,-1.9273233,0.5158824,-0.32971996,0.37044817,-2.0345793,1.4242147,1
TCGA-BH-A0HO-01,0.686599,-0.8088858,0.30075476,-0.038652524,2.4069893,-1.5605764,0.0415297,-0.5966359,-1.0044786,-0.46149233,1.133515,0.8748237,-1.0521046,-0.0066692485,0.11520029,0.19711067,-0.49949995,0.67047626,1.9006252,-0.008388476,1.0582393,-0.7374614,2.2443619,0.38779664,-0.87783754,-0.1418685,1.5953658,1.3450164,-0.5371461,-1.198008,0.4049531,-0.37500387,1
TCGA-BH-A0HP-01,-0.3483946,-0.13095154,-0.24216866,-1.020543,0.24269602,-0.9881584,-2.1238317,0.7356421,-0.6431497,-1.4131912,1.0419364,-0.8195176,-0.5660788,-1.6116091,-0.77322733,-1.5611694,2.2699904,-0.94623744,-1.2589573,0.9427209,1.5502781,1.3086326,0.69739145,0.42370722,0.62643516,0.6359759,-1.7142243,0.07420478,1.2935814,-0.15898503,-0.38295537,0.932121,1
TCGA-BH-A0HQ-01,1.0931683,-0.5250782,-0.14100315,-2.626925,-0.122731574,-0.32720733,-0.65565044,0.4276675,-0.9835746,-0.71586484,1.000491,-0.31242505,0.41027266,0.8455774,0.4093355,-1.1128033,1.5233426,-0.07387581,-1.2738901,0.37974724,-0.85137427,-0.17687924,0.61788225,0.26513988,0.21857011,-1.6708335,-0.10190502,0.14201075,-2.2446518,0.36770973,-0.86404943,1.4072616,1
TCGA-BH-A0HU-01,0.04054882,1.2681149,0.8820975,-0.2396571,-0.1611372,-0.432076,-0.44022638,-1.1192113,-0.0012839767,-0.48750487,1.0329465,0.61243296,-0.39699373,-1.024962,-0.14557096,0.037700176,-0.3296799,-0.697184,-0.62525386,-1.2564472,0.48452282,-0.3494851,-1.521444,0.30344707,0.78495353,-1.9635037,-1.1016492,0.2652307,-1.9012477,1.4538925,-0.25313497,0.2626782,1
TCGA-BH-A0HW-01,0.23688401,0.82629114,-0.040246975,0.081057936,-0.7019767,0.6416711,2.0503025,-0.10909672,0.48156756,0.10738215,-1.1307111,1.2904935,0.6522204,0.5298133,-0.76131153,-0.2899531,-0.659471,-0.19589514,-0.69857335,0.6042731,0.0718525,0.072353266,0.7024698,1.8561181,0.510818,0.5960208,0.11121272,-0.0693996,1.4377761,0.2153823,0.6723914,0.5222116,1
