submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-E2-A573-01,-1.3894473,-1.5225756,-0.699876,0.0067184796,0.73530084,-1.274334,1.5413092,-0.3116634,0.68986547,-0.5177901,-0.5381931,1.485649,1.9018408,-1.354196,0.48526305,-0.6125472,-0.16409852,1.2837329,-0.4091864,0.48531482,-1.7481195,1.4111599,0.9703592,1.1142423,0.15240818,0.7321635,-0.80406976,0.6103467,-1.2380588,0.6338416,-0.24655098,0.78306913,1
TCGA-E2-A574-01,0.59670526,-0.3320248,-1.9480833,-0.00034000725,0.09213369,0.5134483,0.98724717,-0.73620546,-0.3775532,-1.4165518,-1.5639163,-0.08175603,0.5784653,0.623938,0.1780519,1.7935541,0.1612602,0.28740504,0.54206395,-0.60057575,-0.7870498,0.2714301,-2.0288925,-1.3339658,1.541246,0.25710714,1.7110734,-0.45429534,-0.96728814,-0.531518,-1.0513352,-1.2588481,1
TCGA-E2-A576-01,-0.360097,0.39706057,1.4309822,0.7091006,1.3681394,0.42807463,0.7815686,-0.7706433,-0.67684966,1.090956,0.044271726,1.174946,1.0070564,-0.037154876,1.0343571,0.41407737,1.9019828,-0.39200145,0.54384077,-0.8263079,0.2982105,-0.018709376,0.094510734,-1.9536152,-1.5262678,0.013656434,-0.1297164,-0.24946195,0.83821243,-2.3065114,0.21775424,-0.13042077,1
TCGA-E2-A9RU-01,-0.04633628,-0.011528354,0.2238444,0.41719773,-1.4665668,-0.96328694,0.8021844,0.69126093,1.6394926,-1.5532906,2.12001,0.68483263,-0.31245035,-2.218595,0.5469377,-0.3696016,-1.0279611,0.7819901,0.8704336,0.10537284,0.70951825,-0.65181875,0.10807474,1.2822062,-0.8588752,2.3636065,-0.53958493,1.3302668,-2.633029,-0.7945628,0.1057951,0.41726395,1
TCGA-E9-A1N3-01,-0.6172676,2.671065,-1.5091565,0.014969856,-0.8335299,0.23701803,1.6413386,-0.24200857,2.0467157,-0.28196084,-0.5572143,-0.3133376,-1.2078286,0.75296164,0.85186976,-0.79594415,0.31532073,-0.79223347,-0.020284757,0.30817804,-0.25220728,-0.13678674,0.92578703,0.31181872,-0.21938753,-0.11830971,-1.0227965,-0.5273185,-1.0895833,0.99609315,1.4913975,-0.8935108,1
TCGA-E9-A1N4-01,-1.8613157,-1.9157149,-1.3376815,-1.3543142,0.5778143,-0.49872863,-1.0130703,0.24686489,-0.060185444,-0.76194835,0.6766095,0.5034333,-1.9789745,-0.47260484,0.48153007,-1.663479,0.59732395,-0.07609384,1.1187289,1.7400919,0.7443432,0.89568096,-0.44706416,-0.6207289,-0.12177927,1.1808021,-1.0838605,-0.282525,-1.4622078,0.6964582,-0.13126607,-0.74471694,1
TCGA-E9-A1N5-01,-0.51961946,0.50025815,-0.2449015,-0.76777315,0.9381713,-0.36190328,1.7327908,-2.1470652,-0.1233079,1.4000722,-0.4994568,1.6128466,0.27294925,-2.1344874,-0.3807571,-0.76133406,0.13335697,2.2031984,-1.9121971,0.16172692,1.1932354,1.266191,-0.01831435,1.2105858,0.12095704,-0.36370808,0.09983997,0.2959908,1.6300336,0.9414271,0.25002706,-2.1302738,1
TCGA-E9-A1N6-01,-0.405879,-0.85349417,1.0839182,0.98365164,-0.42727762,-0.5067961,0.7782598,-0.59792095,0.23832908,0.3099264,-0.96548474,0.90989184,0.24659848,-0.379672,-1.2029312,-2.2451394,0.43799773,-0.2465549,0.5333792,0.06828855,0.95743793,0.41958505,-0.68833554,0.8559725,0.86451966,-0.54698765,-1.049835,0.6742452,-0.07254902,0.26897687,0.7871033,-0.77624696,1
TCGA-E9-A1N8-01,1.4232675,-1.9101857,-0.16547155,1.3240519,0.8819349,-0.57196677,0.03224719,-0.4305374,0.86266595,0.8470245,-0.23407115,-0.25641546,0.7112211,0.7848717,1.2720464,1.3362287,-0.4518697,0.8532548,1.7450469,-0.10954996,0.57606745,0.28790286,-0.42771396,-0.184917,-1.6798626,0.35077965,-0.98240656,-0.67204684,-1.662579,1.1271533,0.15606895,0.59816855,1
TCGA-E9-A1N9-01,-1.6456361,0.21280581,2.5326838,-1.141746,-0.36335593,-0.7796829,-1.8935966,-1.8244071,1.3147752,-0.3162445,0.80004007,-1.1459963,0.789895,0.77705705,1.2344027,1.255533,-0.62713796,0.9003455,0.51996005,1.5313623,1.6073084,1.4117248,-0.039069235,0.9456129,-0.8050978,-2.117833,-1.5840816,-1.857085,-0.74428344,0.6938836,-0.009785555,-1.5131164,1
TCGA-E9-A1NA-01,2.363287,0.45554328,-1.2332553,-0.86070824,0.5872466,1.2231106,-1.9334198,-0.9672778,-0.19022274,0.320985,1.6160258,0.5082725,0.057803866,0.25809896,0.7362278,-0.952566,1.9532287,-0.1543651,-0.058577918,0.7410322,0.8064879,1.6042855,0.7771828,1.7435514,0.34766367,-0.08502162,1.3544104,-0.5704554,0.94025207,-0.45398802,0.7679928,-0.6474421,1
TCGA-E9-A1NC-01,0.10147907,-0.28620467,0.42287505,-0.35259038,0.28014404,-0.21599977,-1.2529286,0.9688328,0.58320343,1.1471447,-0.5293089,-0.80606335,0.18974498,0.44897676,-0.17627114,-1.5438051,1.5924717,0.76814413,1.3352387,-0.17005274,-1.0418516,-0.16644463,-1.2662059,0.48442957,0.6823296,-0.42890882,-0.07757491,0.28596863,0.18576825,-0.07714141,-1.2648543,0.5815431,1
TCGA-E9-A1ND-01,0.5358719,-0.75382316,0.19126782,-0.5831092,0.85021806,-2.098307,-0.74029,-1.3540752,0.13625173,-0.1911398,0.7129015,-0.2314414,0.6416816,1.1719481,-1.2150146,-0.9584529,-0.100858495,-0.09259923,-0.28477007,-0.5778266,1.4985565,-1.0997655,0.22923897,0.02554901,0.27371854,0.26250947,-0.4056662,0.064873815,0.716937,0.5341185,0.2710454,0.049252253,1
TCGA-E9-A1NE-01,-1.2242458,0.82686526,-0.1158088,1.2926438,-0.067863576,1.4397873,0.7764799,0.5116642,-0.6433685,0.17938986,0.64631164,-0.074179165,1.2595353,-1.4493716,1.1312401,1.1962321,-1.301841,-2.015944,-1.745186,1.8593316,1.3495574,0.1534048,0.22051778,-1.7194653,0.7894169,-0.04378649,0.106916964,-0.93248314,3.157013,0.7161825,1.2527933,-0.0033809291,1
TCGA-E9-A1NF-01,-0.5809761,0.17824188,-0.46818453,-0.44669062,0.5924635,2.3354392,1.799789,-0.11466078,-0.10191922,-1.4226114,-0.070685424,-1.3261523,1.21681,1.3921701,-1.3754109,-0.46557993,-0.4337102,0.25231555,0.44522974,-2.0501564,0.13609175,-0.73016506,0.8027275,-0.5381812,0.6927604,-0.9425495,-0.76683235,-1.7014048,-0.9821778,0.21701476,-0.7594801,-1.0996156,1
TCGA-E9-A1NG-01,1.2008891,-0.6510006,-0.5685381,1.4968469,-0.056834504,-0.91635907,-0.32175693,-0.3543176,0.3877337,-0.18193445,-0.5060954,-2.0053794,-0.8156603,0.6146233,-0.29627424,-1.308472,1.2058114,-0.38843992,0.47851306,0.054246336,0.20370351,1.0242475,-0.512638,-1.4635088,-0.9161058,-1.1419271,-1.315137,-0.20116003,-0.12822317,-0.013204407,0.6049624,0.9482577,1
TCGA-E9-A1NH-01,2.127875,-1.049592,-0.18286468,0.45037347,0.53711283,-0.95321995,0.008344678,-0.97154045,-2.8236015,0.58446944,0.162562,-1.0774602,-1.9014784,0.078563675,0.5333938,0.46241713,0.33030817,-0.20786169,-0.37710813,1.1803632,-0.7900033,1.0617186,-1.4522153,0.27565825,0.75658643,0.2916782,-1.5524954,-2.5216498,-1.2178842,0.6057596,2.2038279,-1.399726,1
TCGA-E9-A1NI-01,-0.4084663,0.7480503,0.6517484,-0.25459635,-0.37058923,-1.2083356,0.5455453,3.076359,-0.58084536,0.51588035,0.13221703,-0.5495976,-1.329786,0.021439292,1.3288711,1.2360332,-0.72526455,1.5077496,-0.64222896,0.40609708,-0.7894259,0.045077793,-0.47478992,-1.227867,0.5750168,1.5864745,0.70108116,0.014022373,-0.20968398,-0.97962713,-0.6383905,1.0203276,1
TCGA-E9-A1QZ-01,0.881559,-0.9790067,-0.5959825,-0.8976174,-0.015360806,-1.1034214,-0.6657213,2.6761234,0.45299357,0.09283424,-1.0343624,0.06766534,0.041226946,-0.99051434,1.2712793,0.6291149,-0.83625656,-0.977262,-0.73171794,0.7699294,0.6690464,0.0011460511,0.6779958,0.565015,0.40415764,-0.5818218,1.1721535,0.071958855,0.6710527,-0.32010263,-0.88555443,1.8286034,1
TCGA-E9-A1R0-01,0.5460565,1.0852537,0.56822157,1.0862738,-1.0324349,2.0891147,-0.8057164,-0.86654234,0.23800927,-1.8966762,-1.3991516,0.17572321,-0.60307616,-1.0655245,0.20769562,0.7788472,-1.2783,-1.1094344,-0.986588,0.8788787,-0.4547903,1.449413,-0.18364763,0.85615414,1.4609885,-1.1724354,-0.31370148,-0.040012334,0.1664008,-0.39506763,2.9233618,-0.43529642,1
TCGA-E9-A1R2-01,-1.4248059,0.4378783,0.19069362,1.4185761,0.20516123,0.21734719,0.61508286,0.55328786,-1.405209,-0.6612191,1.0070968,0.89273685,0.4382848,0.17821223,-0.35465696,-0.25776327,1.2332636,1.8162335,1.8821306,0.58880717,-0.5063884,1.6275911,-0.22238751,-0.017966807,-0.49531227,-0.0014623739,1.0839779,0.3999259,-0.25949073,1.9287596,-1.7357919,0.44523895,1
TCGA-E9-A1R3-01,-0.561807,-0.44831717,-0.48970848,-0.30454713,2.5772288,-0.8316319,-0.788381,0.9675281,-0.6786008,1.4237603,-0.45913363,0.6318866,-0.15405548,-1.5590972,-0.47022045,-0.5628476,0.75130534,-1.7262826,0.09254798,0.81972426,0.24950351,-0.9925513,-0.83932364,-0.34304714,0.54390067,0.65431744,-0.62339514,-0.25002027,-0.7244078,-1.0238163,0.59173983,1.9518306,1
TCGA-E9-A1R4-01,-0.05020934,0.38194552,0.14329383,-0.7491473,-0.40301496,1.2303305,0.8393379,0.90581715,-0.7180225,-1.1173288,-0.09049022,0.17140797,0.3553278,-0.8706939,0.47339663,0.57386637,-0.52325475,-1.1117429,-0.76207364,0.7064604,-0.7535879,-0.091717735,1.4699427,-0.87159795,-0.9286366,-0.5533315,1.5758305,-0.071180634,1.3065865,0.13364601,-1.5981313,-1.1699011,1
TCGA-E9-A1R5-01,0.05223079,0.5098351,-0.17175554,-2.0245273,-0.29862976,0.02284607,-0.43950397,-0.86168706,-0.2943569,-0.6475485,-0.33837682,-2.0960326,-1.4132702,0.019140959,1.7168711,0.6678118,0.37634706,0.0874441,-0.90681076,0.54229164,0.9904781,-0.7766911,1.2934443,1.8387748,-0.74903136,1.1712123,0.27429336,-1.7164584,-0.49225625,0.8641231,0.62609696,0.020654537,1
TCGA-E9-A1R6-01,1.3226606,0.5530703,-1.0056366,-0.98085135,-0.26252902,-1.4971955,0.40481478,-0.49081808,0.7746418,0.24401663,1.2387946,-0.20613542,0.7533785,-0.23741764,1.9351252,0.5584559,-0.18292578,0.619303,0.8323356,0.4992614,-0.28262025,-0.1436221,0.35490367,1.2546226,-0.45119482,1.4253445,0.085680604,-0.321984,0.5168344,2.4224486,-0.5990264,-0.77846533,1
TCGA-E9-A1R7-01,0.7653385,0.24644428,1.1123179,-0.52750486,-1.0994805,-0.62630475,1.142605,0.057417996,0.557093,1.1170961,-0.24403654,0.10306884,1.90672,-0.59363645,-1.2593362,2.2401412,0.8349756,0.09889786,1.1746794,-1.3690982,-1.2069414,0.39689255,0.30974603,1.3657938,-0.77229357,-0.3646872,0.8001035,0.74748844,1.5492717,0.639023,0.1737496,-0.26909932,1
TCGA-E9-A1RA-01,0.4961513,0.400256,1.6908349,0.48407793,-0.8237302,-0.09341711,1.095341,1.2495404,0.9076249,-0.94170976,-0.48809147,-0.30450714,0.39348924,0.2330817,-0.31505316,0.20025623,-0.29210338,-0.27473632,0.01337577,1.3832588,-0.11879152,-0.19562376,0.65101206,0.1593206,-1.1420071,-0.08789945,-1.9186292,1.4401559,0.609096,0.9443309,0.53584456,0.32005256,1
TCGA-E9-A1RB-01,-1.5749357,1.1248338,-0.97880965,1.9989859,0.20845601,0.43927485,-0.5871108,-0.8529663,-1.0233412,-0.4351153,0.70306677,-0.80058885,-0.13560103,0.6889052,-0.46264744,0.2848792,0.11652742,-1.3508952,1.0919263,1.4196373,-1.7842687,0.74197537,0.14475927,-1.6394955,0.10888441,2.1199777,-1.7712413,-0.59370315,-0.5262775,0.43944967,0.642895,0.30896932,1
TCGA-E9-A1RC-01,-2.0008202,-1.4880328,-1.0845594,-1.4751325,0.076008305,0.25525868,-0.5263753,2.3003685,0.39890426,0.7784581,0.9304316,0.9924168,-1.2278187,1.6057179,2.6253276,-1.3272815,2.2215557,-0.30264547,-0.91666794,1.0332562,0.9173076,1.6465957,0.5698818,1.745506,-0.17776807,-0.8003353,0.4998622,0.37884694,-0.56805766,-1.3827571,-0.92881423,-0.6767795,1
TCGA-E9-A1RD-01,1.4742162,-0.9963428,0.014528893,-1.6655624,-0.267459,-0.47744277,-1.4777176,-0.53015673,1.4565105,-0.91031784,1.4104923,-2.0475192,-2.0880609,-1.9422864,-0.59041846,0.06503037,0.024023956,-0.48004916,-0.36739445,-0.93007827,1.2218361,1.0245016,0.5328816,1.2290545,0.2842288,0.22643326,-0.2772871,0.9288507,-0.86168116,-1.2353354,-1.3809118,1.2927132,1
TCGA-E9-A1RE-01,0.3065911,-0.50920194,-1.3678398,1.3090397,-1.0423735,1.8084615,0.713019,0.23273353,-0.029617053,-2.2933123,-0.51759386,-0.8446132,-0.3110793,-0.22266018,0.9486783,0.37589657,1.4808911,-1.5470694,-0.945019,1.2921867,-0.4758915,1.2769591,0.39102137,0.42630813,1.2678418,-0.6413558,0.8586149,-0.6538878,-0.3712213,0.61323726,-2.770271,-2.095028,1
TCGA-E9-A1RF-01,-1.1279457,-0.6427413,-1.6117738,0.3289684,1.1365314,0.74640864,0.8964015,0.5466202,0.4007879,0.17688741,1.2986956,-0.79155797,0.17685775,1.7768396,0.63604224,0.46297595,0.18911986,-0.9135155,0.22784083,-0.26344034,1.6429186,0.7644297,1.2296517,0.59737,0.5997896,0.673751,0.7740493,-0.7947828,0.13998689,-0.9966308,0.541701,1.3279213,1
TCGA-E9-A1RG-01,-0.4641705,1.1444784,-1.1127467,1.8607957,0.003327493,0.6231481,-1.2053239,-0.56048495,0.5314413,-0.8525735,0.26445958,-0.8321112,0.14246172,1.5980253,0.98195595,0.4063035,-0.23772678,1.7760732,-0.113926336,0.98086864,1.0985901,0.05666306,1.5524288,0.09750648,1.2909635,0.7984231,-0.08053866,-0.7389052,0.5528014,-0.4604053,-0.67474276,-2.701971,1
TCGA-E9-A1RH-01,-0.6011346,-0.107091874,0.7649148,0.51138186,0.7482261,-3.239114,-0.19641536,-0.21361127,-1.2262014,0.26232016,-0.8439739,0.39434436,-1.2335106,0.32559633,-1.6426126,1.2396697,0.24611406,0.6829738,1.6666216,-0.37835947,-0.9839086,-0.89886737,0.8717226,0.94247293,1.5998411,1.6878815,0.5136008,-0.057768606,-0.41238406,0.9908792,-0.057990137,-1.7995257,1
TCGA-E9-A1RI-01,-0.9457693,0.5636078,-0.4983097,-0.5263133,-0.64737535,0.915626,-0.47839695,1.2644784,0.3772186,1.3632302,-0.64737844,0.9135343,1.7057369,-0.82552356,-0.62455124,-1.2073427,0.38129878,1.0240917,-1.3671772,-0.7678889,-0.08517289,1.0635062,1.8372185,0.15251508,0.5620101,-0.71491957,0.96301615,-0.9722025,-2.8083344,1.155112,-0.59416026,-0.6495963,1
TCGA-E9-A226-01,1.4094344,1.4975297,-1.5682303,-0.23470132,0.14090154,0.42344534,2.0511646,-0.24892718,-0.22144973,-1.0096582,-0.91829103,-0.284312,0.14074235,2.2115195,-1.5172043,0.2605541,-1.4746467,0.8519018,-0.23530385,1.2795491,-0.42593494,-0.7256443,-1.33633,0.2889781,-0.49192458,0.7647368,0.53675973,-2.9752536,-0.0029288381,1.0523561,0.607182,0.35038343,1
TCGA-E9-A227-01,1.5661218,-1.3790475,-1.1529967,-0.33679768,-0.51802474,-0.27894315,1.1529604,-0.32681495,-0.23614803,0.074163705,-0.012500828,1.595342,0.25065205,0.3898751,0.40281016,0.42363203,1.8351496,-0.39850688,0.6735216,0.05208469,-0.4628217,0.25777406,-0.48087236,-0.23952264,1.1113354,1.999187,-1.3480858,-0.24871413,-0.84183323,1.1993506,0.94135594,-2.189971,1
TCGA-E9-A228-01,0.876362,-0.5348075,0.9207251,-1.4772341,0.5236555,1.0523821,1.194177,0.8251396,-1.1529233,0.36054018,-0.15605134,-0.17621243,-0.6605467,-1.9189234,-0.21565849,-0.6014003,-0.49752203,-0.59840006,-0.65099025,-1.0604647,-1.1930332,-2.2859292,-0.8664363,-0.36658743,-0.3331268,0.5506268,1.2581573,-1.2208557,-1.0209233,1.171621,-0.7326515,0.9342313,1
TCGA-E9-A229-01,-0.58745706,0.8563887,0.15512827,0.3111711,-0.06415835,-0.7549438,0.03681581,-0.7247798,1.4399893,0.24762331,-1.231935,1.8542361,0.23608461,0.6527769,-1.4246153,-2.63028,-0.41010723,-0.44536406,-0.42689723,0.84360385,0.5017276,0.8679203,0.12582101,-0.37639654,-0.647225,1.2740382,-0.2363598,1.2865795,1.1899934,0.796742,0.85129595,1.0765895,1
TCGA-E9-A22A-01,0.6034682,-0.008350056,0.46607825,-0.8627247,-0.5702138,-0.56452185,-0.9930826,-1.1776065,0.7820573,-0.24394107,0.67497766,-1.2550981,-0.63352406,0.18571553,-0.6715305,0.99377877,-0.18695213,0.28171527,-1.107031,0.2988431,-0.24518347,-0.06826374,0.53125304,2.0842638,-0.049146608,-1.7637184,0.058139443,0.046381287,-0.11525088,0.6264871,0.44213325,-0.09313239,1
TCGA-E9-A22B-01,0.38546324,0.727822,-1.5938857,0.44588286,-0.13784073,1.0398934,0.8481711,-0.28980756,-0.9966859,0.09788154,0.06780827,-0.17300448,1.311454,-1.0547572,0.16821873,-0.44312626,0.36899632,0.40560442,0.35161433,1.1141198,0.43180218,0.68379366,0.06627262,0.8600478,1.8462071,-0.4615568,1.4616994,-1.113937,1.0113797,-0.23291269,1.3497084,-0.12461749,1
TCGA-E9-A22D-01,-2.2639835,0.13797906,1.6155614,0.22821942,-0.04795143,0.47076765,0.09878732,0.6684116,-0.2657555,1.0732176,1.7028377,0.35308135,-0.87575144,1.7366583,1.4412097,-1.009837,-0.17359501,-0.22894384,1.2996793,-0.8674571,-1.2834376,-1.5567044,-0.059277248,0.536005,1.6504723,1.9330943,0.0627197,-0.9390788,1.9119556,0.4764347,2.3401697,0.16713506,1
TCGA-E9-A22E-01,0.13831459,0.8182688,-1.5796725,0.91903996,-0.7942987,-0.84033287,-1.4988885,-2.1873193,-0.723301,0.6707728,-1.4689025,0.5931779,1.1573532,0.94408,1.4592291,0.015616659,-1.3050108,-0.82489467,-0.25640848,1.7979449,-0.86968267,1.5252501,-1.5629408,0.8846744,1.3767489,-0.70207816,0.47661966,0.6420994,-0.3657146,0.11301446,1.2357976,-0.8046423,1
TCGA-E9-A22G-01,-0.38615984,0.7003152,0.30695918,-0.62215006,0.6705585,2.4627244,0.37118676,-0.010244254,-0.6890585,-0.5405177,-0.20941895,0.5444316,-0.7060349,0.60684633,0.50168496,-0.46389347,0.6561174,0.13822107,1.3613323,0.4580526,0.0068588853,-0.12816727,0.09601988,1.6559825,0.15560853,-0.6516356,-0.6049092,1.5876229,-0.8689536,0.6256068,0.010850392,-1.399175,1
TCGA-E9-A22H-01,-1.008078,-0.57081884,0.6625492,-0.7915091,-2.4617805,-0.24936736,0.26245582,-0.7025468,0.09040733,0.26870674,1.128059,-0.8148978,0.12638207,0.8237406,-0.46447954,0.8958876,-0.05012795,-1.2611394,-0.9910025,1.4165317,-1.7114675,0.42396656,-1.0677992,0.8529609,-2.122967,-1.0904546,0.033629715,2.1278114,0.60975593,0.14076889,-0.23251517,-0.8160405,1
TCGA-E9-A243-01,-0.3217302,0.285831,-1.2126527,0.86730194,1.3685694,-0.883468,-0.03146757,0.41756952,-1.3361821,-1.3802838,-0.1873897,1.3757216,1.6105047,0.34763005,0.43056592,0.28688145,-0.47485438,-0.18778266,-0.8210264,-0.62965953,0.23462293,-0.54636884,-0.7868071,-0.21660368,-0.2396475,1.0498879,0.6070542,0.8855578,-0.84222794,-0.96554035,0.029789463,-0.8761514,1
TCGA-E9-A244-01,-0.6128838,-0.5101426,-0.69247484,0.30686006,-0.043135,-1.7115595,-1.9514344,0.1959669,-2.3075125,-0.37276277,-0.5342902,0.7389813,0.01700325,-0.34926262,-1.6821206,0.8035981,-0.0065230075,-1.128445,2.0027273,-0.3773954,-0.15012567,0.2541066,-0.029253794,-1.1209682,-0.8428627,-0.8760555,0.6556013,0.711731,2.1942892,-1.895667,-1.2464138,1.8554476,1
TCGA-E9-A245-01,-0.13909562,0.03794186,1.1946815,1.4049077,0.76165277,1.8822746,-0.90563446,-1.0660363,-0.40632972,0.663533,-0.8352294,-0.25130484,0.31267834,0.66127944,-0.291724,0.17489116,0.14539541,-0.30385113,0.8373294,-0.70179033,0.9827359,0.53148985,-0.22273602,0.38325942,-0.00888029,-0.0061031803,-0.6064602,-0.34166053,-2.3993185,0.7459629,-0.48378587,-1.3408993,1
TCGA-E9-A247-01,0.8395505,0.2838146,1.6414441,0.23027012,2.4404912,1.0215108,-0.20363635,-0.037365217,-0.5395284,-0.29019466,1.5761678,-0.7073638,-0.802204,0.3459321,-1.1908704,-2.1916249,0.61729676,0.82370776,-0.45264766,-0.028161041,0.65598476,1.6733795,-1.6990366,0.85089326,1.2410268,1.6197355,2.2131095,-1.215478,1.233748,-0.7636494,-0.04149873,-1.0558212,1
TCGA-E9-A248-01,0.01891585,-0.026426319,1.1030186,0.67454946,-1.9579921,0.8944861,-0.20281278,0.43514377,1.6879029,-1.6594254,-0.11100156,0.18572861,-0.43263397,-0.5267178,0.06788373,-0.40306154,-0.42245996,0.21327028,1.9243299,0.73574215,0.14195344,0.022831684,-0.5656972,0.9647776,-0.69632125,0.07523601,-0.9352542,-0.20547993,0.0021426547,0.41159022,-0.40299878,-1.2227192,1
TCGA-E9-A249-01,1.1906987,-1.3487573,-0.47432986,-0.09471186,-0.5029429,-2.1074765,0.062365342,-0.41413188,-0.09218955,-0.8759484,1.2266378,0.035851404,0.9394866,2.5583012,-0.69399714,-1.2753681,-0.4137218,0.28939548,-0.33623955,1.0843844,-0.67479426,0.061757177,-0.3215769,-0.06920088,1.3221081,-1.9408187,-1.4055,0.8337861,0.5715258,-0.50756645,-1.4316448,0.9738351,1
TCGA-E9-A24A-01,1.4557083,-3.0387337,-1.7918178,0.95406884,2.7005649,0.45011964,-0.8757566,2.2259178,0.12514547,0.56749386,0.25827047,0.44144028,0.28415695,0.29966724,1.2007974,-1.3230298,-1.3802376,0.5887405,0.79465437,0.07183215,-0.37209323,1.5041374,-0.3444483,0.039042708,-0.07691283,0.3841247,-1.285851,2.143378,1.1662061,-0.16421792,-0.83944154,0.90031505,1
TCGA-E9-A295-01,0.10789302,0.49848422,1.1018064,-1.0736135,-0.22310653,0.119974464,-0.1982276,-0.29077083,-0.69968146,-3.004439,-0.19704351,-0.5349771,-1.1176403,0.6588927,-1.050384,-0.79661864,1.7780097,-2.129309,0.918441,1.0964622,0.96091205,0.6812312,-0.55658704,0.47548592,-1.1695751,-1.5779011,1.4587618,1.354225,0.25551876,0.6958377,-0.6650137,-1.8000517,1
TCGA-E9-A2JS-01,1.2953771,1.3218095,0.036697563,0.735801,-1.1399509,-1.156902,1.7082549,1.9610039,1.3433107,0.80566865,0.91246736,1.8102627,2.4151483,-0.6365868,-1.8528806,-0.40847364,1.4839329,1.009815,-0.86508214,-0.3450308,0.33719,-0.21007043,1.2859423,-0.6519122,0.3024149,-0.27739877,1.5453322,-1.1676618,0.8786833,-0.6023662,0.090846166,-1.8234857,1
TCGA-E9-A2JT-01,-0.41908145,-0.13496481,-0.53625613,0.4307685,0.49906212,0.7284389,-1.5729858,-1.1767294,-0.40732133,-1.6676596,-1.0885792,-1.9838767,0.5363197,1.6305003,-0.10489601,-2.108662,1.2485619,-0.4194333,-1.461536,0.60137504,0.0010466166,-2.2162616,0.26572907,0.23410314,0.36526245,-0.8256718,-0.73220724,-1.6932813,-0.9259369,1.0969676,0.4712571,-0.6960339,1
TCGA-E9-A3HO-01,-2.726587,0.44693187,-0.41608885,0.653961,1.643783,1.0311861,-0.5867204,-0.94299763,-0.00027196854,-0.8094174,1.4520929,0.5660779,0.66421556,0.7638499,1.8221688,-2.1479998,0.6232323,-1.3969051,-0.32463428,0.3861051,-1.3353273,1.0585674,1.5170128,0.022098552,1.500449,-1.1671324,-0.44177428,-0.72228426,-1.4597031,0.2584321,0.06202556,-0.3233746,1
TCGA-E9-A3Q9-01,1.4288112,1.1718613,1.1764914,-0.41246468,-0.04319428,0.9475815,0.18990478,-1.4208943,-1.1333051,0.3062082,0.38838917,-0.6626026,1.3644338,0.9899893,1.1973631,0.54572135,-0.63445127,-2.0387342,0.2685938,1.2044237,1.0651245,0.57662165,0.39903107,1.2329772,-0.1369684,0.14502119,-0.4834175,-0.33533612,0.9551783,1.3572034,0.45380127,-0.7769814,1
TCGA-E9-A3QA-01,-0.6275002,-0.26173276,1.8703719,-0.7610209,-0.65684426,0.89413035,0.31069943,-2.1475046,1.0503209,0.35048795,1.348631,-0.017927708,0.91414905,0.08998406,0.19320145,-0.40208957,0.5673574,0.23262587,-0.5658555,0.2104499,0.45442072,-1.216545,1.1230713,1.3971529,-0.73825914,-0.57940435,-0.2516688,-0.5310729,-0.59384155,0.6402964,1.0484176,0.49039212,1
TCGA-E9-A3X8-01,-0.23248146,0.8037055,0.79527134,1.01821,-0.9080539,1.0653398,0.092463955,-0.3407582,0.4301772,0.08216002,0.010470854,-0.027012704,-0.86167914,1.2759818,-1.1002023,-1.3230194,1.068048,0.8498732,-0.19865265,0.52690184,2.0590918,0.70371264,2.13595,1.467871,0.55816954,-1.2857867,-1.0808152,-0.33851197,1.2793522,1.1272511,-0.0044913585,1.0644219,1
TCGA-E9-A54X-01,-0.24474248,0.88156426,-0.3229454,0.49297473,-0.17952618,0.8019545,-1.2114724,0.5640889,1.0713403,-1.0712569,0.30861276,-0.8759364,0.05784952,-0.523436,0.46113893,-1.1068807,-0.8732079,0.33765346,0.2534907,0.97815263,-2.1363049,-1.2627372,-1.8913484,1.0807579,-0.6311945,-0.32810184,-1.3540523,1.5737351,0.23911461,1.6961126,-2.412067,0.70232457,1
TCGA-E9-A54Y-01,-1.0099055,0.8563432,0.35701716,-0.8508358,-1.1973441,-0.9841306,0.9302327,-1.2679044,0.6870045,0.21442312,-1.8431128,-1.8971851,-0.5869635,1.3289675,1.5553561,-0.1530615,-1.9558123,-1.4252727,1.8275154,-1.4079711,0.8438078,-0.5913184,-1.0819691,1.7325841,-0.6504953,-1.8457717,1.380032,-0.81394136,0.77176666,1.0050876,-0.6951184,1.5763719,1
